invoice_KEY,update__staff_KEY,update_date_utc,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,invoice_number,reference,invoice_date,due_date,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,comments,billed_date,billed__staff_KEY,billed__staff__staff_id,approved_date,approved__staff_KEY,approved__staff__staff_id,posted_date,posted__staff_KEY,posted__staff__staff_id,amount,posted_open_amount,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,surcharge,discount,sales_tax,service_tax,ledger_entry_KEY,printed,report_definition_KEY,invoice_format,invoice_format_storage_style_KEY,positive_invoiced,negative_invoiced,positive_nonprogress_invoiced,negative_nonprogress_invoiced,positive_progress_invoiced,negative_progress_invoiced,ledger_entry_subtype_KEY
653,61,07/05/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,120928,,06/30/2023,07/20/2023,,,,07/05/2023,61,2014HM,07/05/2023,61,2014HM,07/05/2023,61,2014HM,293.2,0,0,0,0,0,293.2,0,0,0,0,653,TRUE,1627,,3,293.2,0,0,0,293.2,0,1
281,61,07/11/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,121152,,07/06/2023,07/26/2023,,,,07/11/2023,61,2014HM,07/11/2023,61,2014HM,07/11/2023,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,281,TRUE,1621,,3,1200,0,0,0,1200,0,1
282,61,07/19/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,121863,,07/14/2023,08/03/2023,,,,07/19/2023,61,2014HM,07/19/2023,61,2014HM,07/19/2023,61,2014HM,193.2,0,0,0,0,0,193.2,0,0,0,0,282,TRUE,1628,,3,193.2,0,0,0,193.2,0,1
280,61,06/20/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,120048,,06/16/2023,07/06/2023,,,,06/20/2023,61,2014HM,06/20/2023,61,2014HM,06/20/2023,61,2014HM,193.2,0,0,0,0,0,193.2,0,0,0,0,280,TRUE,1628,,3,193.2,0,0,0,193.2,0,1
278,61,06/06/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,119093,,06/02/2023,06/22/2023,,,,06/05/2023,61,2014HM,06/05/2023,61,2014HM,06/05/2023,61,2014HM,193.2,0,0,0,0,0,193.2,0,0,0,0,278,TRUE,1628,,3,193.2,0,0,0,193.2,0,1
273,61,04/12/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,114075,,04/06/2023,04/26/2023,,,,04/11/2023,61,2014HM,04/11/2023,61,2014HM,04/11/2023,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,273,TRUE,1621,,3,900,0,0,0,900,0,1
290,61,01/09/2024,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,133788,,01/05/2024,01/25/2024,,,,01/09/2024,61,2014HM,01/09/2024,61,2014HM,01/09/2024,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,290,TRUE,1628,,3,1200,0,0,0,1200,0,1
260,61,11/15/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,104394,,11/07/2022,11/27/2022,,,,11/15/2022,61,2014HM,11/15/2022,61,2014HM,11/15/2022,61,2014HM,28,0,0,0,0,0,28,0,0,0,0,260,TRUE,1628,,3,28,0,0,0,28,0,1
649,61,10/28/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,103161,,10/21/2022,11/10/2022,,,,10/28/2022,61,2014HM,10/28/2022,61,2014HM,10/28/2022,61,2014HM,276,0,0,0,0,0,276,0,0,0,0,649,TRUE,1628,,3,276,0,0,0,276,0,1
651,61,05/03/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,116087,,04/27/2023,05/17/2023,,,,05/03/2023,61,2014HM,05/03/2023,61,2014HM,05/03/2023,61,2014HM,132,0,0,0,0,0,132,0,0,0,0,651,TRUE,1628,,3,132,0,0,0,132,0,1
276,61,05/09/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,116979,,05/05/2023,05/25/2023,,,,05/09/2023,61,2014HM,05/09/2023,61,2014HM,05/09/2023,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,276,TRUE,1621,,3,900,0,0,0,900,0,1
265,61,01/17/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,108025,,01/13/2023,02/02/2023,,,,01/17/2023,61,2014HM,01/17/2023,61,2014HM,01/17/2023,61,2014HM,220.8,0,0,0,0,0,220.8,0,0,0,0,265,TRUE,1628,,3,220.8,0,0,0,220.8,0,1
267,61,02/15/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,109687,,02/06/2023,02/26/2023,,,,02/14/2023,61,2014HM,02/14/2023,61,2014HM,02/14/2023,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,267,TRUE,1621,,3,900,0,0,0,900,0,1
152,61,09/01/2022,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,99531,,08/29/2022,09/18/2022,,,,09/01/2022,61,2014HM,09/01/2022,61,2014HM,09/01/2022,61,2014HM,1525,0,0,0,0,0,1525,0,0,0,0,152,TRUE,1627,,3,1525,0,0,0,1525,0,1
316,61,02/27/2023,24,24744118500,24744118500                              `,NextGen Wealth Management,IDMV,4380LH,2505CC,110113,,02/27/2023,03/19/2023,,,,02/27/2023,61,2014HM,02/27/2023,61,2014HM,02/27/2023,61,2014HM,1100,0,0,0,0,0,1100,0,0,0,0,316,TRUE,1627,,3,1100,0,0,0,1100,0,1
644,61,01/11/2024,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,132040,,01/11/2024,01/31/2024,,,,01/11/2024,61,2014HM,01/11/2024,61,2014HM,01/11/2024,61,2014HM,390,0,390,0,0,0,0,0,0,0,0,644,TRUE,1627,,3,390,0,390,0,0,0,1
304,61,02/27/2023,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,110103,,02/27/2023,03/19/2023,,,,02/27/2023,61,2014HM,02/27/2023,61,2014HM,02/27/2023,61,2014HM,1495,0,0,0,0,0,1495,0,0,0,0,304,TRUE,1627,,3,1495,0,0,0,1495,0,1
636,61,02/29/2024,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,136725,,02/29/2024,03/20/2024,,,,02/29/2024,61,2014HM,02/29/2024,61,2014HM,02/29/2024,61,2014HM,600,0,600,0,0,0,0,0,0,0,0,636,TRUE,1627,,3,600,0,600,0,0,0,1
642,61,01/11/2024,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,132039,,01/11/2024,01/31/2024,,,,01/11/2024,61,2014HM,01/11/2024,61,2014HM,01/11/2024,61,2014HM,240,0,240,0,0,0,0,0,0,0,0,642,TRUE,1627,,3,240,0,240,0,0,0,1
182,61,02/27/2023,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,110065,,02/27/2023,03/19/2023,,,,02/27/2023,61,2014HM,02/27/2023,61,2014HM,02/27/2023,61,2014HM,1754,0,0,0,0,0,1754,0,0,0,0,182,TRUE,1627,,3,1754,0,0,0,1754,0,1
297,61,02/27/2023,12,25103704500,25103704500                              `,ProsperPath Investments,IDMV,4380LH,2505CC,110067,,02/27/2023,03/19/2023,,,,02/27/2023,61,2014HM,02/27/2023,61,2014HM,02/27/2023,61,2014HM,1650,0,0,0,0,0,1650,0,0,0,0,297,TRUE,1627,,3,1650,0,0,0,1650,0,1
665,61,03/16/2023,18,23344078500,23344078500                              `,BeaconBridge Banking,IDMV,4380LH,2505CC,111485,,03/15/2023,04/04/2023,,,,03/15/2023,61,2014HM,03/15/2023,61,2014HM,03/15/2023,61,2014HM,1650,0,0,0,0,0,1650,0,0,0,0,665,TRUE,1627,,3,1650,0,0,0,1650,0,1
666,61,03/16/2023,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,111487,,03/15/2023,04/04/2023,,,,03/15/2023,61,2014HM,03/15/2023,61,2014HM,03/15/2023,61,2014HM,1850,0,0,0,0,0,1850,0,0,0,0,666,TRUE,1627,,3,1850,0,0,0,1850,0,1
607,61,05/11/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,116823,,05/11/2023,05/31/2023,,,,05/11/2023,61,2014HM,05/11/2023,61,2014HM,05/11/2023,61,2014HM,105,0,105,0,0,0,0,0,0,0,0,607,TRUE,1629,,3,105,0,105,0,0,0,1
603,61,01/05/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,107464,,01/05/2023,01/25/2023,,,,01/05/2023,61,2014HM,01/05/2023,61,2014HM,01/05/2023,61,2014HM,105,0,105,0,0,0,0,0,0,0,0,603,TRUE,1629,,3,105,0,105,0,0,0,1
627,61,05/11/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,116784,,05/11/2023,05/31/2023,,,,05/11/2023,61,2014HM,05/11/2023,61,2014HM,05/11/2023,61,2014HM,70,0,70,0,0,0,0,0,0,0,0,627,TRUE,1629,,3,70,0,70,0,0,0,1
266,61,01/31/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,108871,,01/27/2023,02/16/2023,,,,01/31/2023,61,2014HM,01/31/2023,61,2014HM,01/31/2023,61,2014HM,334.4,0,0,0,0,0,334.4,0,0,0,0,266,TRUE,1621,,3,334.4,0,0,0,334.4,0,1
331,61,11/10/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,129216,,11/08/2023,11/28/2023,,,,11/08/2023,61,2014HM,11/08/2023,61,2014HM,11/10/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,331,TRUE,1621,,3,160,0,0,0,160,0,1
566,61,11/10/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,129099,,11/08/2023,11/28/2023,,,,11/08/2023,61,2014HM,11/08/2023,61,2014HM,11/10/2023,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,566,TRUE,1621,,3,1200,0,0,0,1200,0,1
654,61,08/01/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,122275,,07/28/2023,08/17/2023,,,,08/01/2023,61,2014HM,08/01/2023,61,2014HM,08/01/2023,61,2014HM,293.2,0,0,0,0,0,293.2,0,0,0,0,654,TRUE,1627,,3,293.2,0,0,0,293.2,0,1
286,61,09/07/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,123722,,09/06/2023,09/26/2023,,,,09/07/2023,61,2014HM,09/07/2023,61,2014HM,09/07/2023,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,286,TRUE,1621,,3,1200,0,0,0,1200,0,1
328,61,09/07/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,123838,,09/06/2023,09/26/2023,,,,09/07/2023,61,2014HM,09/07/2023,61,2014HM,09/07/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,328,TRUE,1621,,3,160,0,0,0,160,0,1
58,61,08/28/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,123194,,08/28/2023,09/17/2023,,,,08/28/2023,61,2014HM,08/28/2023,61,2014HM,08/28/2023,61,2014HM,1930,0,0,0,0,0,1930,0,0,0,0,58,TRUE,1627,,3,1930,0,0,0,1930,0,1
81,61,10/18/2023,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,126756,,10/18/2023,11/07/2023,,,,10/18/2023,61,2014HM,10/18/2023,61,2014HM,10/18/2023,61,2014HM,1850,0,0,0,0,0,1850,0,0,0,0,81,TRUE,1627,,3,1850,0,0,0,1850,0,1
339,102,10/08/2019,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,55108,,09/23/2019,10/13/2019,,,,09/23/2019,57,3373NR,10/08/2019,72,2284BJ,10/08/2019,102,2952NF,935,0,935,0,0,0,0,0,0,0,0,339,TRUE,317,,3,935,0,935,0,0,0,1
340,102,11/08/2019,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,56245,,10/31/2019,11/20/2019,,,,10/28/2019,57,3373NR,11/08/2019,72,2284BJ,11/08/2019,102,2952NF,765,0,765,0,0,0,0,0,0,0,0,340,TRUE,315,,3,765,0,765,0,0,0,1
341,102,01/08/2020,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,58277,,12/31/2019,01/20/2020,,,,01/07/2020,57,3373NR,01/07/2020,72,2284BJ,01/07/2020,102,2952NF,2501,0,2501,0,0,0,0,0,0,0,0,341,TRUE,315,,3,2501,0,2501,0,0,0,1
345,61,01/05/2021,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,69089,,12/27/2020,01/16/2021,,,,01/01/2021,102,2952NF,01/05/2021,61,2014HM,01/05/2021,61,2014HM,3615,0,0,0,0,0,3615,0,0,0,0,345,TRUE,317,,3,3615,0,0,0,3615,0,1
346,61,03/03/2021,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,72176,,02/27/2021,03/19/2021,,,,03/03/2021,61,2014HM,03/03/2021,61,2014HM,03/03/2021,61,2014HM,285,0,0,0,0,0,285,0,0,0,0,346,TRUE,317,,3,285,0,0,0,285,0,1
347,61,03/03/2021,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,72206,,02/27/2021,03/19/2021,,,,03/03/2021,61,2014HM,03/03/2021,61,2014HM,03/03/2021,61,2014HM,6150,0,0,0,0,0,6150,0,0,0,0,347,TRUE,317,,3,6150,0,0,0,6150,0,1
349,61,03/22/2022,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,89873,,03/14/2022,04/03/2022,,,,03/22/2022,61,2014HM,03/22/2022,61,2014HM,03/22/2022,61,2014HM,6457.5,0,0,0,0,0,6457.5,0,0,0,0,349,TRUE,1627,,3,6457.5,0,0,0,6457.5,0,1
657,61,11/23/2022,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,104566,,11/17/2022,12/07/2022,,,,11/17/2022,61,2014HM,11/22/2022,61,2014HM,11/23/2022,61,2014HM,350,0,350,0,0,0,0,0,0,0,0,657,TRUE,1627,,3,350,0,350,0,0,0,1
352,61,04/20/2023,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,114888,,04/20/2023,05/10/2023,,,,04/20/2023,61,2014HM,04/19/2023,61,2014HM,04/20/2023,61,2014HM,1510,0,0,0,0,0,1510,0,0,0,0,352,TRUE,1627,,3,1510,0,0,0,1510,0,1
568,61,04/20/2023,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,114889,,04/20/2023,05/10/2023,,,,04/20/2023,61,2014HM,04/19/2023,61,2014HM,04/20/2023,61,2014HM,7400,0,0,0,0,0,7400,0,0,0,0,568,TRUE,1627,,3,7400,0,0,0,7400,0,1
661,61,01/18/2024,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,134232,,01/18/2024,02/07/2024,,,,01/18/2024,61,2014HM,01/18/2024,61,2014HM,01/18/2024,61,2014HM,1000,0,0,0,0,0,1000,0,0,0,0,661,TRUE,1627,,3,1000,0,0,0,1000,0,1
587,61,02/26/2024,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,136253,,02/26/2024,03/17/2024,,,,02/26/2024,61,2014HM,02/26/2024,61,2014HM,02/26/2024,61,2014HM,2000,2000,0,0,0,0,2000,0,0,0,0,587,TRUE,1627,,3,2000,0,0,0,2000,0,1
588,61,02/26/2024,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,136252,,02/26/2024,03/17/2024,,,,02/26/2024,61,2014HM,02/26/2024,61,2014HM,02/26/2024,61,2014HM,1500,1500,0,0,0,0,1500,0,0,0,0,588,TRUE,1627,,3,1500,0,0,0,1500,0,1
592,61,02/26/2024,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,136663,,02/26/2024,03/17/2024,,,,02/26/2024,61,2014HM,02/26/2024,61,2014HM,02/26/2024,61,2014HM,1100,1100,0,0,0,0,1100,0,0,0,0,592,TRUE,1627,,3,1100,0,0,0,1100,0,1
460,102,02/11/2019,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,48628,,01/31/2019,02/20/2019,,,,02/11/2019,58,2994LL,02/11/2019,102,2952NF,02/11/2019,102,2952NF,0,0,0,0,0,-59.6,0,0,0,0,0,460,TRUE,147,,3,0,0,0,0,0,0,1
27,61,08/08/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43154,,07/31/2018,08/20/2018,,,,08/03/2018,61,2014HM,08/07/2018,61,2014HM,08/08/2018,61,2014HM,255,0,245,0,10,0,0,0,0,0,0,27,TRUE,331,,3,255,0,255,0,0,0,1
85,61,01/02/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,5441,,03/31/2014,04/20/2014,,,,04/04/2014,61,2014HM,04/04/2014,61,2014HM,04/05/2014,61,2014HM,1000.5,0,633.5,0,367,0,0,0,0,0,0,85,TRUE,147,,3,1000.5,0,1000.5,0,0,0,1
107,61,04/05/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,39594,,03/30/2018,04/19/2018,,,,04/02/2018,61,2014HM,04/04/2018,61,2014HM,04/05/2018,61,2014HM,60,0,35,0,25,0,0,0,0,0,0,107,TRUE,147,,3,60,0,60,0,0,0,1
115,61,12/08/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,46090,,11/30/2018,12/20/2018,,,,12/03/2018,94,4081OL,12/07/2018,61,2014HM,12/07/2018,61,2014HM,100,0,70,0,30,0,0,0,0,0,0,115,TRUE,147,,3,100,0,100,0,0,0,1
111,61,08/08/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42985,,07/31/2018,08/20/2018,,,,08/02/2018,94,4081OL,08/07/2018,61,2014HM,08/08/2018,61,2014HM,165,0,140,0,25,0,0,0,0,0,0,111,TRUE,147,,3,165,0,165,0,0,0,1
23,61,04/05/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,39688,,03/31/2018,04/20/2018,,,,04/03/2018,61,2014HM,04/04/2018,61,2014HM,04/05/2018,61,2014HM,999.86,0,860,0,139.86,0,0,0,0,0,0,23,TRUE,331,,3,999.86,0,999.86,0,0,0,1
31,61,12/08/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,46089,,11/30/2018,12/20/2018,,,,12/03/2018,94,4081OL,12/07/2018,61,2014HM,12/07/2018,61,2014HM,206,0,196,0,10,0,0,0,0,0,0,31,TRUE,331,,3,206,0,206,0,0,0,1
546,78,01/02/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,7682,,05/31/2014,06/20/2014,,,,06/05/2014,61,2014HM,06/06/2014,47,4648IS,06/06/2014,61,2014HM,2602.75,0,2342.25,0,260.5,0,0,0,0,0,0,546,TRUE,147,,3,2602.75,0,2602.75,0,0,0,1
214,61,08/08/2018,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,43380,,07/31/2018,08/20/2018,,,,08/08/2018,58,2994LL,08/08/2018,73,4831LC,08/08/2018,61,2014HM,319.5,0,252,0,67.5,0,0,0,0,0,0,214,TRUE,147,,3,319.5,0,319.5,0,0,0,1
7,78,01/02/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,7921,,06/30/2014,07/20/2014,,,,07/03/2014,61,2014HM,07/08/2014,61,2014HM,07/08/2014,47,4648IS,338.5,0,147.5,0,191,0,0,0,0,0,0,7,TRUE,167,,3,338.5,0,338.5,0,0,0,1
26,102,07/05/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42676,,06/30/2018,07/20/2018,,,,07/05/2018,61,2014HM,07/05/2018,61,2014HM,07/05/2018,102,2952NF,50,0,35,0,15,0,0,0,0,0,0,26,TRUE,331,,3,50,0,50,0,0,0,1
24,102,05/04/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,41176,,04/30/2018,05/20/2018,,,,05/02/2018,61,2014HM,05/03/2018,102,2952NF,05/04/2018,102,2952NF,465,0,460,0,5,0,0,0,0,0,0,24,TRUE,331,,3,465,0,465,0,0,0,1
25,102,06/07/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,41923,,05/31/2018,06/20/2018,,,,06/05/2018,61,2014HM,06/07/2018,102,2952NF,06/07/2018,102,2952NF,255,0,245,0,10,0,0,0,0,0,0,25,TRUE,331,,3,255,0,255,0,0,0,1
32,102,01/07/2019,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,46940,,12/31/2018,01/20/2019,,,,01/03/2019,94,4081OL,01/06/2019,102,2952NF,01/07/2019,102,2952NF,80,0,70,0,10,0,0,0,0,0,0,32,TRUE,331,,3,80,0,80,0,0,0,1
33,102,01/16/2019,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,47716,,01/15/2019,02/04/2019,,,,01/16/2019,61,2014HM,01/16/2019,102,2952NF,01/16/2019,102,2952NF,120,0,0,0,120,120,0,0,0,0,0,33,TRUE,1465,,3,120,0,120,0,0,0,1
39,102,01/22/2020,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,58760,,01/15/2020,02/04/2020,,,,01/19/2020,102,2952NF,01/21/2020,102,2952NF,01/21/2020,102,2952NF,120,0,0,0,120,120,0,0,0,0,0,39,TRUE,1465,,3,120,0,120,0,0,0,1
28,102,09/10/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44001,,08/31/2018,09/20/2018,,,,09/07/2018,61,2014HM,09/10/2018,102,2952NF,09/10/2018,102,2952NF,45,0,35,0,10,0,0,0,0,0,0,28,TRUE,331,,3,45,0,45,0,0,0,1
30,102,11/05/2018,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45221,,10/31/2018,11/20/2018,,,,10/31/2018,94,4081OL,11/01/2018,102,2952NF,11/05/2018,102,2952NF,115,0,105,0,10,0,0,0,0,0,0,30,TRUE,331,,3,115,0,115,0,0,0,1
108,102,05/04/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,41140,,04/30/2018,05/20/2018,,,,05/02/2018,61,2014HM,05/03/2018,102,2952NF,05/04/2018,102,2952NF,60,0,35,0,25,0,0,0,0,0,0,108,TRUE,147,,3,60,0,60,0,0,0,1
109,102,06/07/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,41837,,05/31/2018,06/20/2018,,,,06/05/2018,61,2014HM,06/07/2018,102,2952NF,06/07/2018,102,2952NF,235,0,210,0,25,0,0,0,0,0,0,109,TRUE,147,,3,235,0,235,0,0,0,1
110,102,07/03/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,42576,,06/30/2018,07/20/2018,,,,07/03/2018,61,2014HM,07/03/2018,102,2952NF,07/03/2018,102,2952NF,130,0,105,0,25,0,0,0,0,0,0,110,TRUE,147,,3,130,0,130,0,0,0,1
105,102,01/05/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,36237,,12/28/2017,01/17/2018,,,,12/28/2017,94,4081OL,01/05/2018,102,2952NF,01/05/2018,102,2952NF,259.86,0,135,0,124.86,0,0,0,0,0,0,105,TRUE,147,,3,259.86,0,259.86,0,0,0,1
112,102,09/10/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43981,,08/31/2018,09/20/2018,,,,09/07/2018,61,2014HM,09/10/2018,102,2952NF,09/10/2018,102,2952NF,25,0,0,0,25,0,0,0,0,0,0,112,TRUE,147,,3,25,0,25,0,0,0,1
113,102,10/09/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44500,,09/30/2018,10/20/2018,,,,10/02/2018,94,4081OL,10/09/2018,102,2952NF,10/09/2018,102,2952NF,240,0,210,0,30,0,0,0,0,0,0,113,TRUE,147,,3,240,0,240,0,0,0,1
114,102,11/05/2018,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45222,,10/31/2018,11/20/2018,,,,10/31/2018,94,4081OL,11/01/2018,102,2952NF,11/05/2018,102,2952NF,135,0,105,0,30,0,0,0,0,0,0,114,TRUE,147,,3,135,0,135,0,0,0,1
116,102,01/07/2019,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,46941,,12/31/2018,01/20/2019,,,,01/03/2019,94,4081OL,01/06/2019,102,2952NF,01/07/2019,102,2952NF,135,0,105,0,30,0,0,0,0,0,0,116,TRUE,147,,3,135,0,135,0,0,0,1
549,102,01/16/2019,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,47717,,01/15/2019,02/04/2019,,,,01/16/2019,61,2014HM,01/16/2019,102,2952NF,01/16/2019,102,2952NF,360,0,0,0,360,360,0,0,0,0,0,549,TRUE,1465,,3,360,0,360,0,0,0,1
122,102,01/22/2020,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,58761,,01/15/2020,02/04/2020,,,,01/19/2020,102,2952NF,01/21/2020,102,2952NF,01/21/2020,102,2952NF,555,0,0,0,555,555,0,0,0,0,0,122,TRUE,1465,,3,555,0,555,0,0,0,1
123,102,02/10/2020,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,59170,,01/31/2020,02/20/2020,,,,02/07/2020,94,4081OL,02/10/2020,102,2952NF,02/10/2020,102,2952NF,415.75,0,331.75,0,84,0,0,0,0,0,0,123,TRUE,147,,3,415.75,0,415.75,0,0,0,1
43,61,02/25/2021,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,71599,,02/28/2021,03/20/2021,,,,02/25/2021,61,2014HM,02/25/2021,61,2014HM,02/25/2021,61,2014HM,120,0,0,0,120,120,0,0,0,0,0,43,TRUE,331,,3,120,0,120,0,0,0,1
128,61,02/16/2021,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,71079,,02/14/2021,03/06/2021,,,,02/15/2021,61,2014HM,02/15/2021,61,2014HM,02/15/2021,61,2014HM,600,0,0,0,600,600,0,0,0,0,0,128,TRUE,147,,3,600,0,600,0,0,0,1
46,61,09/09/2021,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,78829,,08/31/2021,09/20/2021,,,,09/09/2021,61,2014HM,09/09/2021,61,2014HM,09/09/2021,61,2014HM,120,0,0,0,120,120,0,0,0,0,0,46,TRUE,1413,,3,120,0,120,0,0,0,1
