ledger_entry_KEY,update__staff_KEY,update_date_utc,bank_account_KEY,bank_account__bank_account_id,bank_account__bank_account_id_sortable,bank_account__description,control_date,submittal_status_KEY,digita_vat_period_KEY,ledger_entry_subtype_KEY,ledger_entry_type_KEY,ledger_entry_type__ledger_entry_type_id,ledger_entry_type__ledger_entry_type_id_sortable,ledger_entry_type__description,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,entry_date,reference,normal_sign,debit_amount,credit_amount,amount,open_date,posted_open_amount,live_open_amount,posted_closed_amount,live_closed_amount,posted_application_count,comments,internal_comments,approved_date,approved__staff_KEY,approved__staff__staff_id,approved__staff__staff_id_sortable,posted_date,posted__staff_KEY,posted__staff__staff_id,posted__staff__staff_id_sortable,entry_number,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,void_date,is_posted,is_approved
948,61,02/28/2023,3,01BB,000000000001BB                            i,Best Bank,02/28/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,02/28/2023,,-1,0,161.14,-161.14,01/01/2079,0,0,-161.14,-161.14,1,,,02/28/2023,61,2014HM,2014HM,02/28/2023,61,2014HM,2014HM,54918,,,,TRUE,TRUE
949,61,04/18/2023,3,01BB,000000000001BB                            i,Best Bank,04/18/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,04/18/2023,,-1,0,70,-70,01/01/2079,0,0,-70,-70,1,,,04/18/2023,61,2014HM,2014HM,04/18/2023,61,2014HM,2014HM,55806,,,,TRUE,TRUE
950,61,05/12/2023,3,01BB,000000000001BB                            i,Best Bank,05/12/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,05/12/2023,,-1,0,375,-375,01/01/2079,0,0,-375,-375,1,,,05/12/2023,61,2014HM,2014HM,05/12/2023,61,2014HM,2014HM,56379,,,,TRUE,TRUE
951,61,05/23/2023,3,01BB,000000000001BB                            i,Best Bank,05/23/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,05/23/2023,,-1,0,105,-105,01/01/2079,0,0,-105,-105,1,,,05/23/2023,61,2014HM,2014HM,05/23/2023,61,2014HM,2014HM,56599,,,,TRUE,TRUE
952,61,06/28/2023,3,01BB,000000000001BB                            i,Best Bank,06/28/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,06/28/2023,,-1,0,1700,-1700,01/01/2079,0,0,-1700,-1700,1,,,06/28/2023,61,2014HM,2014HM,06/28/2023,61,2014HM,2014HM,57122,,,,TRUE,TRUE
953,61,07/13/2023,3,01BB,000000000001BB                            i,Best Bank,07/13/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,07/13/2023,,-1,0,120,-120,01/01/2079,0,0,-120,-120,1,,,07/13/2023,61,2014HM,2014HM,07/13/2023,61,2014HM,2014HM,57265,,,,TRUE,TRUE
954,61,07/19/2023,3,01BB,000000000001BB                            i,Best Bank,07/19/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,07/19/2023,,-1,0,375,-375,01/01/2079,0,0,-375,-375,1,,,07/19/2023,61,2014HM,2014HM,07/19/2023,61,2014HM,2014HM,57312,,,,TRUE,TRUE
955,61,09/06/2023,3,01BB,000000000001BB                            i,Best Bank,09/06/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,09/06/2023,,-1,0,1930,-1930,01/01/2079,0,0,-1930,-1930,1,,,09/06/2023,61,2014HM,2014HM,09/06/2023,61,2014HM,2014HM,57856,,,,TRUE,TRUE
956,61,09/29/2023,3,01BB,000000000001BB                            i,Best Bank,09/29/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,09/29/2023,,-1,0,200,-200,01/01/2079,0,0,-200,-200,1,,,09/29/2023,61,2014HM,2014HM,09/29/2023,61,2014HM,2014HM,58034,,,,TRUE,TRUE
957,61,10/05/2023,3,01BB,000000000001BB                            i,Best Bank,10/05/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,10/05/2023,,-1,0,390,-390,01/01/2079,0,0,-390,-390,1,,,10/05/2023,61,2014HM,2014HM,10/05/2023,61,2014HM,2014HM,58090,,,,TRUE,TRUE
958,61,10/20/2023,3,01BB,000000000001BB                            i,Best Bank,10/20/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,10/20/2023,,-1,0,515,-515,01/01/2079,0,0,-515,-515,1,,,10/20/2023,61,2014HM,2014HM,10/20/2023,61,2014HM,2014HM,58270,,,,TRUE,TRUE
959,61,11/16/2023,3,01BB,000000000001BB                            i,Best Bank,11/16/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,11/16/2023,,-1,0,225,-225,01/01/2079,0,0,-225,-225,1,,,11/16/2023,61,2014HM,2014HM,11/16/2023,61,2014HM,2014HM,58563,,,,TRUE,TRUE
960,61,12/11/2023,3,01BB,000000000001BB                            i,Best Bank,12/11/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,12/11/2023,,-1,0,90,-90,01/01/2079,0,0,-90,-90,1,,,12/11/2023,61,2014HM,2014HM,12/11/2023,61,2014HM,2014HM,58812,,,,TRUE,TRUE
961,61,01/05/2024,3,01BB,000000000001BB                            i,Best Bank,01/05/2024,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,01/05/2024,,-1,0,360,-360,01/01/2079,0,0,-360,-360,1,,,01/05/2024,61,2014HM,2014HM,01/05/2024,61,2014HM,2014HM,59143,,,,TRUE,TRUE
962,61,02/12/2024,3,01BB,000000000001BB                            i,Best Bank,02/12/2024,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,02/12/2024,,-1,0,225,-225,01/01/2079,0,0,-225,-225,1,,,02/12/2024,61,2014HM,2014HM,02/12/2024,61,2014HM,2014HM,59561,,,,TRUE,TRUE
963,61,03/12/2024,3,01BB,000000000001BB                            i,Best Bank,03/12/2024,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,03/12/2024,,-1,0,95,-95,01/01/2079,0,0,-95,-95,1,,,03/12/2024,61,2014HM,2014HM,03/12/2024,61,2014HM,2014HM,60027,,,,TRUE,TRUE
964,61,05/19/2014,3,01BB,000000000001BB                            i,Best Bank,05/19/2014,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,05/19/2014,,-1,0,681.25,-681.25,01/01/2079,0,0,-681.25,-681.25,1,,,05/19/2014,61,2014HM,2014HM,05/19/2014,61,2014HM,2014HM,4866,,,,TRUE,TRUE
965,61,04/17/2015,3,01BB,000000000001BB                            i,Best Bank,04/17/2015,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,04/17/2015,,-1,0,677.11,-677.11,01/01/2079,0,0,-677.11,-677.11,1,,,04/17/2015,61,2014HM,2014HM,04/17/2015,61,2014HM,2014HM,10001,,,,TRUE,TRUE
966,61,05/16/2016,3,01BB,000000000001BB                            i,Best Bank,05/16/2016,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,05/16/2016,,-1,0,788.9,-788.9,01/01/2079,0,0,-788.9,-788.9,1,,,05/16/2016,61,2014HM,2014HM,05/16/2016,61,2014HM,2014HM,16322,,,,TRUE,TRUE
967,61,05/30/2017,3,01BB,000000000001BB                            i,Best Bank,05/30/2017,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,05/30/2017,,-1,0,806.5,-806.5,01/01/2079,0,0,-806.5,-806.5,1,,,05/30/2017,61,2014HM,2014HM,05/30/2017,61,2014HM,2014HM,22795,,,,TRUE,TRUE
968,61,12/04/2017,3,01BB,000000000001BB                            i,Best Bank,12/04/2017,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,12/04/2017,,-1,0,402.5,-402.5,01/01/2079,0,0,-402.5,-402.5,1,,,12/04/2017,61,2014HM,2014HM,12/04/2017,61,2014HM,2014HM,25737,,,,TRUE,TRUE
969,61,07/02/2018,3,01BB,000000000001BB                            i,Best Bank,07/02/2018,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,07/02/2018,,-1,0,832.5,-832.5,01/01/2079,0,0,-832.5,-832.5,1,,,07/02/2018,61,2014HM,2014HM,07/02/2018,61,2014HM,2014HM,29503,,,,TRUE,TRUE
970,61,05/02/2019,3,01BB,000000000001BB                            i,Best Bank,05/02/2019,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,05/02/2019,,-1,0,880,-880,01/01/2079,0,0,-880,-880,1,,,05/02/2019,61,2014HM,2014HM,05/02/2019,61,2014HM,2014HM,34244,,,,TRUE,TRUE
971,61,03/30/2020,3,01BB,000000000001BB                            i,Best Bank,03/30/2020,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,03/30/2020,,-1,0,1275,-1275,01/01/2079,0,0,-1275,-1275,1,,,03/30/2020,61,2014HM,2014HM,03/30/2020,61,2014HM,2014HM,39101,,,,TRUE,TRUE
972,61,01/19/2021,3,01BB,000000000001BB                            i,Best Bank,01/19/2021,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,01/19/2021,,-1,0,440,-440,01/01/2079,0,0,-440,-440,1,,,01/19/2021,61,2014HM,2014HM,01/19/2021,61,2014HM,2014HM,43298,,,,TRUE,TRUE
973,61,04/23/2021,3,01BB,000000000001BB                            i,Best Bank,04/23/2021,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,04/23/2021,,-1,0,510,-510,01/01/2079,0,0,-510,-510,1,,,04/23/2021,61,2014HM,2014HM,04/23/2021,61,2014HM,2014HM,45318,,,,TRUE,TRUE
974,61,11/29/2021,3,01BB,000000000001BB                            i,Best Bank,11/29/2021,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,11/29/2021,,-1,0,150,-150,01/01/2079,0,0,-150,-150,1,,,11/29/2021,61,2014HM,2014HM,11/29/2021,61,2014HM,2014HM,48282,,,,TRUE,TRUE
975,61,11/08/2022,3,01BB,000000000001BB                            i,Best Bank,11/08/2022,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,11/08/2022,,-1,0,1100,-1100,01/01/2079,0,0,-1100,-1100,1,,,11/08/2022,61,2014HM,2014HM,11/08/2022,61,2014HM,2014HM,53490,,,,TRUE,TRUE
976,108,04/12/2019,3,01BB,000000000001BB                            i,Best Bank,04/12/2019,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,04/12/2019,,-1,0,900,-900,01/01/2079,0,0,-900,-900,1,,,04/12/2019,108,2623NM,2623NM,04/12/2019,108,2623NM,2623NM,33827,,,,TRUE,TRUE
977,108,08/24/2020,3,01BB,000000000001BB                            i,Best Bank,08/24/2020,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,08/24/2020,,-1,0,850,-850,01/01/2079,0,0,-850,-850,1,,,08/24/2020,108,2623NM,2623NM,08/24/2020,108,2623NM,2623NM,41377,,,,TRUE,TRUE
978,61,08/17/2021,3,01BB,000000000001BB                            i,Best Bank,08/17/2021,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,08/17/2021,,-1,0,1300,-1300,01/01/2079,0,0,-1300,-1300,1,,,08/17/2021,61,2014HM,2014HM,08/17/2021,61,2014HM,2014HM,46904,,,,TRUE,TRUE
979,61,12/01/2021,3,01BB,000000000001BB                            i,Best Bank,12/01/2021,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,12/01/2021,,-1,0,300,-300,01/01/2079,0,0,-300,-300,1,,,12/01/2021,61,2014HM,2014HM,12/01/2021,61,2014HM,2014HM,48349,,,,TRUE,TRUE
980,61,11/18/2022,3,01BB,000000000001BB                            i,Best Bank,11/18/2022,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,11/18/2022,,-1,0,1300,-1300,01/01/2079,0,0,-1300,-1300,1,,,11/18/2022,61,2014HM,2014HM,11/18/2022,61,2014HM,2014HM,53690,,,,TRUE,TRUE
981,61,11/17/2023,3,01BB,000000000001BB                            i,Best Bank,11/17/2023,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,11/17/2023,,-1,0,1850,-1850,01/01/2079,0,0,-1850,-1850,1,,,11/17/2023,61,2014HM,2014HM,11/17/2023,61,2014HM,2014HM,58591,,,,TRUE,TRUE
982,61,04/10/2014,3,01BB,000000000001BB                            i,Best Bank,04/10/2014,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/10/2014,,-1,0,1000.5,-1000.5,01/01/2079,0,0,-1000.5,-1000.5,1,,,04/10/2014,61,2014HM,2014HM,04/10/2014,61,2014HM,2014HM,3889,,,,TRUE,TRUE
983,61,06/24/2014,3,01BB,000000000001BB                            i,Best Bank,06/24/2014,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,06/24/2014,,-1,0,80,-80,01/01/2079,0,0,-80,-80,1,,,06/24/2014,61,2014HM,2014HM,06/24/2014,61,2014HM,2014HM,5659,,,,TRUE,TRUE
984,61,08/18/2014,3,01BB,000000000001BB                            i,Best Bank,08/18/2014,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,08/18/2014,,-1,0,172.5,-172.5,01/01/2079,0,0,-172.5,-172.5,1,,,08/18/2014,61,2014HM,2014HM,08/18/2014,61,2014HM,2014HM,6292,,,,TRUE,TRUE
985,61,10/17/2014,3,01BB,000000000001BB                            i,Best Bank,10/17/2014,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/17/2014,,-1,0,120.75,-120.75,01/01/2079,0,0,-120.75,-120.75,1,,,10/17/2014,61,2014HM,2014HM,10/17/2014,61,2014HM,2014HM,7016,,,,TRUE,TRUE
986,61,11/14/2014,3,01BB,000000000001BB                            i,Best Bank,11/14/2014,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/14/2014,,-1,0,103.5,-103.5,01/01/2079,0,0,-103.5,-103.5,1,,,11/14/2014,61,2014HM,2014HM,11/14/2014,61,2014HM,2014HM,7352,,,,TRUE,TRUE
987,61,12/17/2014,3,01BB,000000000001BB                            i,Best Bank,12/17/2014,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/17/2014,,-1,0,57.5,-57.5,01/01/2079,0,0,-57.5,-57.5,1,,,12/17/2014,61,2014HM,2014HM,12/17/2014,61,2014HM,2014HM,7840,,,,TRUE,TRUE
988,61,02/27/2015,3,01BB,000000000001BB                            i,Best Bank,02/27/2015,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/27/2015,,-1,0,270,-270,01/01/2079,0,0,-270,-270,1,,,02/27/2015,61,2014HM,2014HM,02/27/2015,61,2014HM,2014HM,8914,,,,TRUE,TRUE
989,61,03/17/2015,3,01BB,000000000001BB                            i,Best Bank,03/17/2015,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/17/2015,,-1,0,819.75,-819.75,01/01/2079,0,0,-819.75,-819.75,1,,,03/17/2015,61,2014HM,2014HM,03/17/2015,61,2014HM,2014HM,9207,,,,TRUE,TRUE
990,61,05/19/2015,3,01BB,000000000001BB                            i,Best Bank,05/19/2015,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/19/2015,,-1,0,80.5,-80.5,01/01/2079,0,0,-80.5,-80.5,1,,,05/19/2015,61,2014HM,2014HM,05/19/2015,61,2014HM,2014HM,10751,,,,TRUE,TRUE
991,61,12/01/2015,3,01BB,000000000001BB                            i,Best Bank,12/01/2015,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/01/2015,,-1,0,241.5,-241.5,01/01/2079,0,0,-241.5,-241.5,1,,,12/01/2015,61,2014HM,2014HM,12/01/2015,61,2014HM,2014HM,13586,,,,TRUE,TRUE
992,61,01/25/2016,3,01BB,000000000001BB                            i,Best Bank,01/25/2016,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/25/2016,,-1,0,120.75,-120.75,01/01/2079,0,0,-120.75,-120.75,1,,,01/25/2016,61,2014HM,2014HM,01/25/2016,61,2014HM,2014HM,14263,,,,TRUE,TRUE
993,50,02/23/2016,3,01BB,000000000001BB                            i,Best Bank,02/23/2016,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/23/2016,,-1,0,155.25,-155.25,01/01/2079,0,0,-155.25,-155.25,1,,,02/23/2016,50,3699JR,3699JR,02/23/2016,50,3699JR,3699JR,14748,,,,TRUE,TRUE
994,61,03/14/2016,3,01BB,000000000001BB                            i,Best Bank,03/14/2016,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/14/2016,,-1,0,813,-813,01/01/2079,0,0,-813,-813,1,,,03/14/2016,61,2014HM,2014HM,03/14/2016,61,2014HM,2014HM,15074,,,,TRUE,TRUE
995,61,05/10/2016,3,01BB,000000000001BB                            i,Best Bank,05/10/2016,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/10/2016,,-1,0,78,-78,01/01/2079,0,0,-78,-78,1,,,05/10/2016,61,2014HM,2014HM,05/10/2016,61,2014HM,2014HM,16167,,,,TRUE,TRUE
996,61,08/18/2016,3,01BB,000000000001BB                            i,Best Bank,08/18/2016,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,08/18/2016,,-1,0,258,-258,01/01/2079,0,0,-258,-258,1,,,08/18/2016,61,2014HM,2014HM,08/18/2016,61,2014HM,2014HM,18041,,,,TRUE,TRUE
997,61,02/23/2017,3,01BB,000000000001BB                            i,Best Bank,02/23/2017,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/23/2017,,-1,0,625.5,-625.5,01/01/2079,0,0,-625.5,-625.5,1,,,02/23/2017,61,2014HM,2014HM,02/23/2017,61,2014HM,2014HM,20852,,,,TRUE,TRUE
998,61,03/16/2017,3,01BB,000000000001BB                            i,Best Bank,03/16/2017,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/16/2017,,-1,0,841,-841,01/01/2079,0,0,-841,-841,1,,,03/16/2017,61,2014HM,2014HM,03/16/2017,61,2014HM,2014HM,21164,,,,TRUE,TRUE
999,61,07/06/2017,3,01BB,000000000001BB                            i,Best Bank,07/06/2017,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,07/06/2017,,-1,0,209.25,-209.25,01/01/2079,0,0,-209.25,-209.25,1,,,07/06/2017,61,2014HM,2014HM,07/06/2017,61,2014HM,2014HM,23593,,,,TRUE,TRUE
1000,61,11/15/2017,3,01BB,000000000001BB                            i,Best Bank,11/15/2017,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/15/2017,,-1,0,452.25,-452.25,01/01/2079,0,0,-452.25,-452.25,1,,,11/15/2017,61,2014HM,2014HM,11/15/2017,61,2014HM,2014HM,25436,,,,TRUE,TRUE
1001,61,12/14/2017,3,01BB,000000000001BB                            i,Best Bank,12/14/2017,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/14/2017,,-1,0,205,-205,01/01/2079,0,0,-205,-205,1,,,12/14/2017,61,2014HM,2014HM,12/14/2017,61,2014HM,2014HM,25869,,,,TRUE,TRUE
1002,61,01/11/2018,3,01BB,000000000001BB                            i,Best Bank,01/11/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/11/2018,,-1,0,259.86,-259.86,01/01/2079,0,0,-259.86,-259.86,1,,,01/11/2018,61,2014HM,2014HM,01/11/2018,61,2014HM,2014HM,26154,,,,TRUE,TRUE
1003,61,03/07/2018,3,01BB,000000000001BB                            i,Best Bank,03/07/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/07/2018,,-1,0,1287.5,-1287.5,01/01/2079,0,0,-1287.5,-1287.5,1,,,03/07/2018,61,2014HM,2014HM,03/07/2018,61,2014HM,2014HM,27148,,,,TRUE,TRUE
1004,61,04/06/2018,3,01BB,000000000001BB                            i,Best Bank,04/06/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/06/2018,,-1,0,60,-60,01/01/2079,0,0,-60,-60,1,,,04/06/2018,61,2014HM,2014HM,04/06/2018,61,2014HM,2014HM,27717,,,,TRUE,TRUE
1005,61,05/09/2018,3,01BB,000000000001BB                            i,Best Bank,05/09/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/09/2018,,-1,0,60,-60,01/01/2079,0,0,-60,-60,1,,,05/09/2018,61,2014HM,2014HM,05/09/2018,61,2014HM,2014HM,28469,,,,TRUE,TRUE
1006,61,06/12/2018,3,01BB,000000000001BB                            i,Best Bank,06/12/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,06/12/2018,,-1,0,235,-235,01/01/2079,0,0,-235,-235,1,,,06/12/2018,61,2014HM,2014HM,06/12/2018,61,2014HM,2014HM,29193,,,,TRUE,TRUE
1007,61,07/05/2018,3,01BB,000000000001BB                            i,Best Bank,07/05/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,07/05/2018,,-1,0,130,-130,01/01/2079,0,0,-130,-130,1,,,07/05/2018,61,2014HM,2014HM,07/05/2018,61,2014HM,2014HM,29576,,,,TRUE,TRUE
1008,61,08/14/2018,3,01BB,000000000001BB                            i,Best Bank,08/14/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,08/14/2018,,-1,0,165,-165,01/01/2079,0,0,-165,-165,1,,,08/14/2018,61,2014HM,2014HM,08/14/2018,61,2014HM,2014HM,30248,,,,TRUE,TRUE
1009,61,09/14/2018,3,01BB,000000000001BB                            i,Best Bank,09/14/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,09/14/2018,,-1,0,25,-25,01/01/2079,0,0,-25,-25,1,,,09/14/2018,61,2014HM,2014HM,09/14/2018,61,2014HM,2014HM,30590,,,,TRUE,TRUE
1010,61,10/19/2018,3,01BB,000000000001BB                            i,Best Bank,10/19/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/19/2018,,-1,0,240,-240,01/01/2079,0,0,-240,-240,1,,,10/19/2018,61,2014HM,2014HM,10/19/2018,61,2014HM,2014HM,31108,,,,TRUE,TRUE
1011,61,11/09/2018,3,01BB,000000000001BB                            i,Best Bank,11/09/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/09/2018,,-1,0,135,-135,01/01/2079,0,0,-135,-135,1,,,11/09/2018,61,2014HM,2014HM,11/09/2018,61,2014HM,2014HM,31379,,,,TRUE,TRUE
1012,61,12/28/2018,3,01BB,000000000001BB                            i,Best Bank,12/28/2018,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/28/2018,,-1,0,100,-100,01/01/2079,0,0,-100,-100,1,,,12/28/2018,61,2014HM,2014HM,12/28/2018,61,2014HM,2014HM,32107,,,,TRUE,TRUE
1013,61,01/22/2019,3,01BB,000000000001BB                            i,Best Bank,01/22/2019,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/22/2019,,-1,0,280,-280,01/01/2079,0,0,-280,-280,1,,,01/22/2019,61,2014HM,2014HM,01/22/2019,61,2014HM,2014HM,32521,,,,TRUE,TRUE
1014,61,02/18/2019,3,01BB,000000000001BB                            i,Best Bank,02/18/2019,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/18/2019,,-1,0,1222.5,-1222.5,01/01/2079,0,0,-1222.5,-1222.5,1,,,02/18/2019,61,2014HM,2014HM,02/18/2019,61,2014HM,2014HM,32956,,,,TRUE,TRUE
1015,61,05/09/2019,3,01BB,000000000001BB                            i,Best Bank,05/09/2019,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/09/2019,,-1,0,530,-530,01/01/2079,0,0,-530,-530,1,,,05/09/2019,61,2014HM,2014HM,05/09/2019,61,2014HM,2014HM,34379,,,,TRUE,TRUE
1016,61,09/12/2019,3,01BB,000000000001BB                            i,Best Bank,09/12/2019,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,09/12/2019,,-1,0,315,-315,01/01/2079,0,0,-315,-315,1,,,09/12/2019,61,2014HM,2014HM,09/12/2019,61,2014HM,2014HM,36363,,,,TRUE,TRUE
