update__staff_KEY,update_date_utc,sheet_entry_KEY,ledger_entry_KEY,bill_amount_collected,surcharge_collected,discount_collected,sales_tax_collected,service_tax_collected,collected,from__ledger_entry_KEY,collection_source__ledger_entry_KEY,units_collected,time_amount_collected,time_units_collected,expense_amount_collected,expense_units_collected,progress_amount_collected
61,44606.69538,94,180,175,0,0,0,0,175,180,1116,1,175,1,0,0,0
61,44722.67182,117,655,744.68,0,0,0,0,744.68,655,702,1,744.68,1,0,0,0
61,44722.67182,117,655,744.68,0,0,0,0,744.68,655,702,1,744.68,1,0,0,0
61,44999.63843,61,55,140,0,0,0,0,140,55,765,1,140,1,0,0,0
61,44943.70583,84,616,188,0,0,0,0,188,616,793,1,188,1,0,0,0
61,45106.61751,100,617,108.95,0,0,0,0,108.95,617,794,1,108.95,1,0,0,0
61,44873.70189,84,615,166.97,0,0,0,0,166.97,615,975,1,166.97,1,0,0,0
61,45106.61751,100,617,108.95,0,0,0,0,108.95,617,794,1,108.95,1,0,0,0
61,45350.74697,84,640,189.21,0,0,0,0,189.21,640,1092,1,189.21,1,0,0,0
61,43896.95784,57,341,170,0,0,0,0,170,341,699,1,170,1,0,0,0
61,43896.95784,72,341,260,0,0,0,0,260,341,699,1,260,1,0,0,0
61,43896.95784,72,341,260,0,0,0,0,260,341,699,1,260,1,0,0,0
108,43567.94434,76,77,257.14,0,0,0,0,257.14,77,976,1,257.14,1,0,0,0
108,44041.83045,76,201,200,0,0,0,0,200,201,1135,1,200,1,0,0,0
108,43699.723,76,200,250,0,0,0,0,250,200,716,1,250,1,0,0,0
108,43503.99734,80,#N/A,160.46,0,0,0,0,160.46,2767,1812,1,160.46,1,0,0,0
108,43942.85602,17,177,109.47,0,0,0,0,109.47,177,1113,1,109.47,1,0,0,0
108,43942.85602,94,177,124.06,0,0,0,0,124.06,177,1113,1,124.06,1,0,0,0
108,43942.85602,94,177,124.06,0,0,0,0,124.06,177,1113,1,124.06,1,0,0,0
108,43049.93641,96,205,79.21,0,0,0,0,79.21,205,1141,1,79.21,1,0,0,0
108,43049.93641,73,205,161.34,0,0,0,0,161.34,205,1141,1,161.34,1,0,0,0
108,43049.93641,73,205,161.34,0,0,0,0,161.34,205,1141,1,161.34,1,0,0,0
108,43049.93641,58,205,88.01,0,0,0,0,88.01,205,1141,1,88.01,1,0,0,0
108,43049.93641,58,205,88.01,0,0,0,0,88.01,205,1141,1,88.01,1,0,0,0
61,44691.6698,94,53,141.62,0,0,0,0,141.62,53,942,1,141.62,1,0,0,0
61,44725.85023,71,#N/A,76.5,0,0,0,0,76.5,2122,2105,0.25,76.5,0.25,0,0,0
61,44883.72252,84,645,40.68,0,0,0,0,40.68,645,1137,0.25,40.68,0.25,0,0,0
61,45105.67405,100,646,27.08,0,0,0,0,27.08,646,1138,0.25,27.08,0.25,0,0,0
61,45105.67405,84,646,50.1,0,0,0,0,50.1,646,1138,0.25,50.1,0.25,0,0,0
61,45105.67405,100,646,27.08,0,0,0,0,27.08,646,1138,0.25,27.08,0.25,0,0,0
61,45105.67405,87,646,41.98,0,0,0,0,41.98,646,1138,0.25,41.98,0.25,0,0,0
61,44725.85023,59,#N/A,43.35,0,0,0,0,43.35,1965,2830,0.25,43.35,0.25,0,0,0
61,44725.85023,103,#N/A,57.37,0,0,0,0,57.37,1344,2739,0.25,57.37,0.25,0,0,0
61,44725.85023,59,#N/A,43.35,0,0,0,0,43.35,1886,2087,0.25,43.35,0.25,0,0,0
61,44935.70675,31,671,18.82,0,0,0,0,18.82,671,730,0.25,18.82,0.25,0,0,0
61,44935.70675,31,671,18.82,0,0,0,0,18.82,671,730,0.25,18.82,0.25,0,0,0
61,44935.70675,31,671,18.82,0,0,0,0,18.82,671,730,0.25,18.82,0.25,0,0,0
61,45049.62354,31,672,33.91,0,0,0,0,33.91,672,844,0.25,33.91,0.25,0,0,0
61,44935.70675,31,671,33.87,0,0,0,0,33.87,671,730,0.25,33.87,0.25,0,0,0
61,44904.68758,80,657,43.75,0,0,0,0,43.75,657,898,0.25,43.75,0.25,0,0,0
61,45364.62997,96,643,40,0,0,0,0,40,643,769,0.25,40,0.25,0,0,0
61,44904.68758,80,657,43.75,0,0,0,0,43.75,657,898,0.25,43.75,0.25,0,0,0
61,44904.68758,80,657,43.75,0,0,0,0,43.75,657,898,0.25,43.75,0.25,0,0,0
61,44935.70675,92,671,37.63,0,0,0,0,37.63,671,730,0.25,37.63,0.25,0,0,0
61,44904.68758,80,657,43.75,0,0,0,0,43.75,657,898,0.25,43.75,0.25,0,0,0
108,43486.92688,1,#N/A,28.2,0,0,0,0,28.2,2826,2261,0.25,28.2,0.25,0,0,0
108,43699.723,86,200,41.25,0,0,0,0,41.25,200,716,0.25,41.25,0.25,0,0,0
108,43486.92688,1,#N/A,28.21,0,0,0,0,28.21,2132,1234,0.25,28.21,0.25,0,0,0
108,43626.73391,70,#N/A,82.48,0,0,0,0,82.48,2179,2182,0.25,82.48,0.25,0,0,0
108,43626.73391,70,#N/A,84.75,0,0,0,0,84.75,1710,2604,0.25,84.75,0.25,0,0,0
108,43626.73391,71,#N/A,52.35,0,0,0,0,52.35,2614,2549,0.25,52.35,0.25,0,0,0
108,43942.85602,70,177,62.03,0,0,0,0,62.03,177,1113,0.25,62.03,0.25,0,0,0
108,43049.93641,92,205,15.84,0,0,0,0,15.84,205,1141,0.25,15.84,0.25,0,0,0
108,43049.93641,58,205,22,0,0,0,0,22,205,1141,0.25,22,0.25,0,0,0
61,45308.77229,92,612,42.81,0,0,0,0,42.81,612,687,0.25,42.81,0.25,0,0,0
61,45308.77229,133,612,41.56,0,0,0,0,41.56,612,687,0.25,41.56,0.25,0,0,0
61,45334.70176,133,62,41.11,0,0,0,0,41.11,62,962,0.25,41.11,0.25,0,0,0
61,45308.77135,92,634,43.2,0,0,0,0,43.2,634,692,0.25,43.2,0.25,0,0,0
61,45308.77135,133,634,41.93,0,0,0,0,41.93,634,692,0.25,41.93,0.25,0,0,0
61,44873.70189,84,615,40.62,0,0,0,0,40.62,615,975,0.25,40.62,0.25,0,0,0
61,45350.74697,84,640,47.3,0,0,0,0,47.3,640,1092,0.25,47.3,0.25,0,0,0
61,45308.77135,92,634,43.2,0,0,0,0,43.2,634,692,0.25,43.2,0.25,0,0,0
61,44943.70583,84,616,47,0,0,0,0,47,616,793,0.25,47,0.25,0,0,0
61,44873.70189,59,615,34.97,0,0,0,0,34.97,615,975,0.25,34.97,0.25,0,0,0
61,45350.74697,84,640,47.3,0,0,0,0,47.3,640,1092,0.25,47.3,0.25,0,0,0
61,43896.95784,57,339,42.5,0,0,0,0,42.5,339,699,0.25,42.5,0.25,0,0,0
61,44629.73816,61,619,34.78,0,0,0,0,34.78,619,1024,0.25,34.78,0.25,0,0,0
61,44722.67182,80,350,45.69,0,0,0,0,45.69,350,702,0.25,45.69,0.25,0,0,0
61,44722.67182,117,656,35.44,0,0,0,0,35.44,656,702,0.25,35.44,0.25,0,0,0
102,42774.97553,83,75,21.41,0,0,0,0,21.41,75,711,0.25,21.41,0.25,0,0,0
102,43088.87387,59,76,41.02,0,0,0,0,41.02,76,712,0.25,41.02,0.25,0,0,0
102,42774.97553,56,75,21.41,0,0,0,0,21.41,75,711,0.25,21.41,0.25,0,0,0
102,43213.72973,70,#N/A,80.68,0,0,0,0,80.68,1442,1565,0.25,80.68,0.25,0,0,0
102,42908.60086,70,#N/A,77.64,0,0,0,0,77.64,1884,2730,0.25,77.64,0.25,0,0,0
102,42908.60086,70,#N/A,77.64,0,0,0,0,77.64,2723,2333,0.25,77.64,0.25,0,0,0
102,43213.72973,82,#N/A,36.12,0,0,0,0,36.12,2234,1688,0.25,36.12,0.25,0,0,0
102,42908.60086,71,#N/A,45.39,0,0,0,0,45.39,1581,2373,0.25,45.39,0.25,0,0,0
102,43213.72924,71,#N/A,47.5,0,0,0,0,47.5,2611,2771,0.25,47.5,0.25,0,0,0
102,42908.60086,59,#N/A,31.06,0,0,0,0,31.06,1819,2967,0.25,31.06,0.25,0,0,0
102,43215.89373,84,#N/A,24.51,0,0,0,0,24.51,2183,2912,0.25,24.51,0.25,0,0,0
102,43215.89373,84,#N/A,24.51,0,0,0,0,24.51,1931,2369,0.25,24.51,0.25,0,0,0
102,43215.89373,71,#N/A,51.47,0,0,0,0,51.47,2232,2258,0.25,51.47,0.25,0,0,0
61,44529.74333,84,73,53.57,0,0,0,0,53.57,73,974,0.25,53.57,0.25,0,0,0
61,41831.78606,94,7,32.5,0,0,0,0,32.5,7,901,0.25,32.5,0.25,0,0,0
61,41723.90946,61,84,16.75,0,0,0,0,16.75,84,852,0.25,16.75,0.25,0,0,0
61,45271.68175,92,611,43.94,0,0,0,0,43.94,611,960,0.25,43.94,0.25,0,0,0
61,45219.61373,92,60,42.62,0,0,0,0,42.62,60,958,0.25,42.62,0.25,0,0,0
61,45198.61954,92,629,42.86,0,0,0,0,42.86,629,1039,0.25,42.86,0.25,0,0,0
61,45219.61321,1,140,39.66,0,0,0,0,39.66,140,1041,0.25,39.66,0.25,0,0,0
61,45363.62606,92,143,42.59,0,0,0,0,42.59,143,1049,0.25,42.59,0.25,0,0,0
61,45128.60397,#N/A,660,40.18,0,0,0,0,40.18,660,704,0.25,40.18,0.25,0,0,0
61,44985.71458,#N/A,658,29.66,0,0,0,0,29.66,658,703,0.25,29.66,0.25,0,0,0
61,44985.71458,113,351,31.25,0,0,0,0,31.25,351,703,0.25,31.25,0.25,0,0,0
61,44603.85267,58,242,42.6,0,0,0,0,42.6,242,734,0.25,42.6,0.25,0,0,0
61,44603.85267,31,242,18.8,0,0,0,0,18.8,242,734,0.25,18.8,0.25,0,0,0
61,44603.85267,58,242,28.96,0,0,0,0,28.96,242,734,0.25,28.96,0.25,0,0,0
61,44645.86318,58,323,43.33,0,0,0,0,43.33,323,720,0.25,43.33,0.25,0,0,0
61,44215.23679,84,318,27.26,0,0,0,0,27.26,318,789,0.25,27.26,0.25,0,0,0
61,44215.23679,84,318,27.26,0,0,0,0,27.26,318,789,0.25,27.26,0.25,0,0,0
61,44215.23679,84,318,27.26,0,0,0,0,27.26,318,789,0.25,27.26,0.25,0,0,0
47,41681.62906,92,5,18,0,0,0,0,18,5,849,0.25,18,0.25,0,0,0
47,41536.73484,92,2,18,0,0,0,0,18,2,846,0.25,18,0.25,0,0,0
47,41478.61339,92,1,18,0,0,0,0,18,1,845,0.25,18,0.25,0,0,0
47,41592.6476,61,3,16.75,0,0,0,0,16.75,3,847,0.25,16.75,0.25,0,0,0
47,41592.6476,92,3,18,0,0,0,0,18,3,847,0.25,18,0.25,0,0,0
47,41592.6474,61,83,16.75,0,0,0,0,16.75,83,851,0.25,16.75,0.25,0,0,0
47,41592.6474,92,83,18,0,0,0,0,18,83,851,0.25,18,0.25,0,0,0
47,41592.6474,61,83,16.75,0,0,0,0,16.75,83,851,0.25,16.75,0.25,0,0,0
61,43454.75684,76,548,49.03,0,0,0,0,49.03,548,754,0.25,49.03,0.25,0,0,0
61,44182.79953,80,344,20.06,0,0,0,0,20.06,344,700,0.25,20.06,0.25,0,0,0
61,44182.79953,57,344,21.24,0,0,0,0,21.24,344,700,0.25,21.24,0.25,0,0,0
61,44182.79953,57,343,85,0,0,0,0,85,343,700,0.25,85,0.25,0,0,0
61,44182.79953,57,344,21.25,0,0,0,0,21.25,344,700,0.25,21.25,0.25,0,0,0
61,41831.78606,92,7,28.75,0,0,0,0,28.75,7,901,0.25,28.75,0.25,0,0,0
61,43896.95784,61,342,35,0,0,0,0,35,342,699,0.25,35,0.25,0,0,0
61,44517.70149,61,47,35,0,0,0,0,35,47,684,0.25,35,0.25,0,0,0
61,44517.70149,61,47,35,0,0,0,0,35,47,684,0.25,35,0.25,0,0,0
61,44517.70149,61,47,35,0,0,0,0,35,47,684,0.25,35,0.25,0,0,0
61,44538.66455,61,131,35,0,0,0,0,35,131,691,0.25,35,0.25,0,0,0
61,44517.70149,61,48,35,0,0,0,0,35,48,684,0.25,35,0.25,0,0,0
61,44517.70149,61,48,35,0,0,0,0,35,48,684,0.25,35,0.25,0,0,0
61,44517.70149,61,47,35,0,0,0,0,35,47,684,0.25,35,0.25,0,0,0
61,45069.60019,61,607,35,0,0,0,0,35,607,951,0.25,35,0.25,0,0,0
61,44970.68722,61,624,35,0,0,0,0,35,624,1033,0.25,35,0.25,0,0,0
61,44999.63843,61,55,35,0,0,0,0,35,55,765,0.25,35,0.25,0,0,0
61,44999.63653,61,622,35,0,0,0,0,35,622,766,0.25,35,0.25,0,0,0
61,44999.63653,61,622,35,0,0,0,0,35,622,766,0.25,35,0.25,0,0,0
50,42423.96344,92,15,57.5,0,0,0,0,57.5,15,910,0.5,57.5,0.5,0,0,0
61,41914.83093,68,161,142.5,0,0,0,0,142.5,161,1094,0.5,142.5,0.5,0,0,0
47,41536.73484,92,2,36,0,0,0,0,36,2,846,0.5,36,0.5,0,0,0
47,41478.61339,92,1,36,0,0,0,0,36,1,845,0.5,36,0.5,0,0,0
47,41592.6474,92,83,36,0,0,0,0,36,83,851,0.5,36,0.5,0,0,0
47,41536.73457,92,82,36,0,0,0,0,36,82,850,0.5,36,0.5,0,0,0
47,41478.61339,71,1,42.5,0,0,0,0,42.5,1,845,0.5,42.5,0.5,0,0,0
61,44182.79953,#N/A,343,170,0,0,0,0,170,343,700,0.5,170,0.5,0,0,0
61,44645.86318,58,323,86.67,0,0,0,0,86.67,323,720,0.5,86.67,0.5,0,0,0
61,44215.23679,78,318,70.87,0,0,0,0,70.87,318,789,0.5,70.87,0.5,0,0,0
61,44215.23679,84,318,54.52,0,0,0,0,54.52,318,789,0.5,54.52,0.5,0,0,0
61,44504.754,76,#N/A,125,0,0,0,0,125,2215,1198,0.5,125,0.5,0,0,0
61,44531.66867,84,80,69.44,0,0,0,0,69.44,80,979,0.5,69.44,0.5,0,0,0
61,44603.85267,29,242,57.64,0,0,0,0,57.64,242,734,0.5,57.64,0.5,0,0,0
61,45219.61373,1,60,75.2,0,0,0,0,75.2,60,958,0.5,75.2,0.5,0,0,0
61,44985.71458,113,351,62.5,0,0,0,0,62.5,351,703,0.5,62.5,0.5,0,0,0
61,41723.90946,61,84,33.5,0,0,0,0,33.5,84,852,0.5,33.5,0.5,0,0,0
61,41723.90946,61,84,40,0,0,0,0,40,84,852,0.5,40,0.5,0,0,0
61,44580.73186,84,320,87.5,0,0,0,0,87.5,320,1176,0.5,87.5,0.5,0,0,0
102,43049.90961,70,#N/A,134.74,0,0,0,0,134.74,2205,2561,0.5,134.74,0.5,0,0,0
102,42908.60086,77,#N/A,71.67,0,0,0,0,71.67,1617,2841,0.5,71.67,0.5,0,0,0
102,43213.72973,70,#N/A,161.35,0,0,0,0,161.35,2248,1964,0.5,161.35,0.5,0,0,0
102,43213.72924,71,#N/A,95,0,0,0,0,95,1637,1883,0.5,95,0.5,0,0,0
102,43213.72973,71,#N/A,101.15,0,0,0,0,101.15,2848,2452,0.5,101.15,0.5,0,0,0
102,43213.72924,71,#N/A,95,0,0,0,0,95,1613,1733,0.5,95,0.5,0,0,0
102,42877.70872,12,198,65,0,0,0,0,65,198,855,0.5,65,0.5,0,0,0
102,43213.72973,70,#N/A,161.35,0,0,0,0,161.35,1704,2401,0.5,161.35,0.5,0,0,0
102,42877.70872,56,198,50,0,0,0,0,50,198,855,0.5,50,0.5,0,0,0
102,43215.89373,84,#N/A,49.02,0,0,0,0,49.02,2682,1639,0.5,49.02,0.5,0,0,0
61,44629.73816,61,619,69.55,0,0,0,0,69.55,619,1024,0.5,69.55,0.5,0,0,0
61,44629.73816,61,619,69.55,0,0,0,0,69.55,619,1024,0.5,69.55,0.5,0,0,0
61,44722.67182,117,656,70.89,0,0,0,0,70.89,656,702,0.5,70.89,0.5,0,0,0
61,44817.72458,73,303,192.26,0,0,0,0,192.26,303,836,0.5,192.26,0.5,0,0,0
61,45308.77229,92,612,85.63,0,0,0,0,85.63,612,687,0.5,85.63,0.5,0,0,0
61,45308.77135,92,634,86.39,0,0,0,0,86.39,634,692,0.5,86.39,0.5,0,0,0
61,45106.61751,100,617,54.48,0,0,0,0,54.48,617,794,0.5,54.48,0.5,0,0,0
61,45106.61751,100,617,54.48,0,0,0,0,54.48,617,794,0.5,54.48,0.5,0,0,0
61,45337.86457,71,353,175,0,0,0,0,175,353,704,0.5,175,0.5,0,0,0
61,45337.86457,110,353,75,0,0,0,0,75,353,704,0.5,75,0.5,0,0,0
61,43745.93804,57,338,55,0,0,0,0,55,338,895,0.5,55,0.5,0,0,0
108,43552.90178,107,#N/A,31.33,0,0,0,0,31.33,1446,2648,0.5,31.33,0.5,0,0,0
108,43942.85602,94,177,62.03,0,0,0,0,62.03,177,1113,0.5,62.03,0.5,0,0,0
108,43942.85602,96,177,51.08,0,0,0,0,51.08,177,1113,0.5,51.08,0.5,0,0,0
108,43942.85602,94,177,62.03,0,0,0,0,62.03,177,1113,0.5,62.03,0.5,0,0,0
108,43942.85602,94,177,62.03,0,0,0,0,62.03,177,1113,0.5,62.03,0.5,0,0,0
108,43049.93641,96,205,31.68,0,0,0,0,31.68,205,1141,0.5,31.68,0.5,0,0,0
108,43049.93641,96,205,31.68,0,0,0,0,31.68,205,1141,0.5,31.68,0.5,0,0,0
108,44048.93801,73,317,176.99,0,0,0,0,176.99,317,864,0.5,176.99,0.5,0,0,0
108,43049.93641,96,205,39.6,0,0,0,0,39.6,205,1141,0.5,39.6,0.5,0,0,0
61,44883.72303,84,618,139.41,0,0,0,0,139.41,618,980,0.5,139.41,0.5,0,0,0
61,44883.72303,84,618,143.28,0,0,0,0,143.28,618,980,0.5,143.28,0.5,0,0,0
61,44691.6698,94,53,70.81,0,0,0,0,70.81,53,942,0.5,70.81,0.5,0,0,0
61,44691.6698,94,53,70.81,0,0,0,0,70.81,53,942,0.5,70.81,0.5,0,0,0
61,44725.85023,70,#N/A,178.49,0,0,0,0,178.49,2180,2351,0.5,178.49,0.5,0,0,0
61,44883.72252,84,645,79.16,0,0,0,0,79.16,645,1137,0.5,79.16,0.5,0,0,0
61,45105.67405,100,646,54.17,0,0,0,0,54.17,646,1138,0.5,54.17,0.5,0,0,0
61,44883.72252,84,645,81.36,0,0,0,0,81.36,645,1137,0.5,81.36,0.5,0,0,0
61,45105.67405,100,646,54.16,0,0,0,0,54.16,646,1138,0.5,54.16,0.5,0,0,0
61,45105.67405,100,646,54.17,0,0,0,0,54.17,646,1138,0.5,54.17,0.5,0,0,0
61,44883.72252,84,645,81.36,0,0,0,0,81.36,645,1137,0.5,81.36,0.5,0,0,0
61,44725.85023,70,#N/A,178.49,0,0,0,0,178.49,1544,1944,0.5,178.49,0.5,0,0,0
61,44725.85023,103,#N/A,114.74,0,0,0,0,114.74,2992,1318,0.5,114.74,0.5,0,0,0
61,44725.85023,59,#N/A,86.69,0,0,0,0,86.69,1837,2354,0.5,86.69,0.5,0,0,0
61,44935.70675,31,671,67.74,0,0,0,0,67.74,671,730,0.5,67.74,0.5,0,0,0
61,44725.85023,70,#N/A,178.49,0,0,0,0,178.49,2223,2783,0.5,178.49,0.5,0,0,0
61,45049.62354,92,672,85.4,0,0,0,0,85.4,672,844,0.5,85.4,0.5,0,0,0
61,44904.68758,80,657,87.5,0,0,0,0,87.5,657,898,0.5,87.5,0.5,0,0,0
61,44725.85023,103,#N/A,114.74,0,0,0,0,114.74,2298,2877,0.5,114.74,0.5,0,0,0
61,44935.70675,31,671,37.63,0,0,0,0,37.63,671,730,0.5,37.63,0.5,0,0,0
61,44904.68758,80,657,87.5,0,0,0,0,87.5,657,898,0.5,87.5,0.5,0,0,0
61,45049.62343,113,674,62.5,0,0,0,0,62.5,674,843,0.5,62.5,0.5,0,0,0
61,45062.60267,73,664,200,0,0,0,0,200,664,833,0.5,200,0.5,0,0,0
61,44573.65743,61,49,70,0,0,0,0,70,49,685,0.5,70,0.5,0,0,0
61,44573.65743,61,50,70,0,0,0,0,70,50,685,0.5,70,0.5,0,0,0
61,44601.66332,61,596,70,0,0,0,0,70,596,938,0.5,70,0.5,0,0,0
61,44629.73852,61,597,70,0,0,0,0,70,597,939,0.5,70,0.5,0,0,0
61,44756.63641,61,136,70,0,0,0,0,70,136,1029,0.5,70,0.5,0,0,0
61,44629.73852,61,597,70,0,0,0,0,70,597,939,0.5,70,0.5,0,0,0
61,44482.66999,61,130,70,0,0,0,0,70,130,691,0.5,70,0.5,0,0,0
61,44482.66999,61,130,70,0,0,0,0,70,130,691,0.5,70,0.5,0,0,0
61,44566.68706,61,132,70,0,0,0,0,70,132,691,0.5,70,0.5,0,0,0
61,44482.66999,61,130,70,0,0,0,0,70,130,691,0.5,70,0.5,0,0,0
61,44517.70149,61,48,70,0,0,0,0,70,48,684,0.5,70,0.5,0,0,0
61,45069.60019,61,607,70,0,0,0,0,70,607,951,0.5,70,0.5,0,0,0
61,45034.65036,61,606,70,0,0,0,0,70,606,949,0.5,70,0.5,0,0,0
61,45069.60072,61,627,70,0,0,0,0,70,627,1036,0.5,70,0.5,0,0,0
61,44788.61175,61,621,70,0,0,0,0,70,621,1030,0.5,70,0.5,0,0,0
61,44538.66455,61,131,70,0,0,0,0,70,131,691,0.5,70,0.5,0,0,0
61,44671.67906,61,135,70,0,0,0,0,70,135,1027,0.5,70,0.5,0,0,0
61,45034.65101,61,626,70,0,0,0,0,70,626,1034,0.5,70,0.5,0,0,0
61,44256.9498,71,231,525,0,0,0,0,525,231,718,0,0,0,0,0,525
61,44256.94994,71,560,424.04,0,0,0,0,424.04,560,718,0,0,0,0,0,424.04
61,44256.9498,71,231,125,0,0,0,0,125,231,718,0,0,0,0,0,125
61,44256.94994,58,560,100.96,0,0,0,0,100.96,560,718,0,0,0,0,0,100.96
61,45238.8414,95,566,72.85,0,0,0,0,72.85,566,728,0,0,0,0,0,72.85
61,45238.88427,95,566,227.15,0,0,0,0,227.15,566,880,0,0,0,0,0,227.15
61,45176.75877,95,286,200,0,0,0,0,200,286,879,0,0,0,0,0,200
61,45238.8414,95,566,48.57,0,0,0,0,48.57,566,728,0,0,0,0,0,48.57
61,45238.88427,95,566,151.43,0,0,0,0,151.43,566,880,0,0,0,0,0,151.43
61,45176.75877,95,286,300,0,0,0,0,300,286,879,0,0,0,0,0,300
61,45176.75877,95,286,700,0,0,0,0,700,286,879,0,0,0,0,0,700
61,45238.8414,95,566,169.98,0,0,0,0,169.98,566,728,0,0,0,0,0,169.98
61,45238.88427,95,566,530.02,0,0,0,0,530.02,566,880,0,0,0,0,0,530.02
61,45238.92494,95,331,85,0,0,0,0,85,331,889,0,0,0,0,0,85
61,45176.80145,95,328,75,0,0,0,0,75,328,887,0,0,0,0,0,75
61,45238.92494,95,331,75,0,0,0,0,75,331,889,0,0,0,0,0,75
61,45176.80145,95,328,85,0,0,0,0,85,328,887,0,0,0,0,0,85
61,44298.59285,95,194,400,0,0,0,0,400,194,1129,0,0,0,0,0,400
61,45317.58234,95,661,1000,0,0,0,0,1000,661,704,0,0,0,0,0,1000
61,44250.90492,68,42,797,0,0,0,0,797,42,935,0,0,0,0,0,797
61,44215.95836,76,71,440,0,0,0,0,440,71,972,0,0,0,0,0,440
61,44207.93626,76,294,475,0,0,0,0,475,294,1156,0,0,0,0,0,475
61,44239.90684,57,345,3350,0,0,0,0,3350,345,896,0,0,0,0,0,3350
61,44239.90684,#N/A,345,265,0,0,0,0,265,345,896,0,0,0,0,0,265
61,44239.90337,70,178,700,0,0,0,0,700,178,1114,0,0,0,0,0,700
61,44273.61003,95,179,750,0,0,0,0,750,179,1115,0,0,0,0,0,750
61,44207.90659,76,306,475,0,0,0,0,475,306,1163,0,0,0,0,0,475
61,44207.90803,76,310,475,0,0,0,0,475,310,1168,0,0,0,0,0,475
61,44225.96272,68,127,390,0,0,0,0,390,127,1022,0,0,0,0,0,390
61,44266.77582,71,560,100.96,0,0,0,0,100.96,560,772,0,0,0,0,0,100.96
61,44158.86411,58,228,125,0,0,0,0,125,228,863,0,0,0,0,0,125
61,44221.72398,58,230,125,0,0,0,0,125,230,771,0,0,0,0,0,125
61,44188.24183,58,229,125,0,0,0,0,125,229,770,0,0,0,0,0,125
61,44188.24183,58,229,12,0,0,0,0,12,229,770,0,0,0,0,0,12
61,44158.86411,58,228,513,0,0,0,0,513,228,863,0,0,0,0,0,513
61,44158.86411,58,228,12,0,0,0,0,12,228,863,0,0,0,0,0,12
61,44221.72397,58,230,513,0,0,0,0,513,230,771,0,0,0,0,0,513
61,44266.77582,58,560,24.04,0,0,0,0,24.04,560,772,0,0,0,0,0,24.04
61,44188.24183,58,229,513,0,0,0,0,513,229,770,0,0,0,0,0,513
61,44221.72397,58,230,12,0,0,0,0,12,230,771,0,0,0,0,0,12
61,44435.61611,70,193,350,0,0,0,0,350,193,1130,0,0,0,0,0,350
61,44364.6294,95,44,798,0,0,0,0,798,44,683,0,0,0,0,0,798
61,44435.64022,95,347,6150,0,0,0,0,6150,347,701,0,0,0,0,0,6150
61,44435.64022,#N/A,346,285,0,0,0,0,285,346,701,0,0,0,0,0,285
61,44602.68432,95,647,125,0,0,0,0,125,647,780,0,0,0,0,0,125
61,44448.61892,95,238,525,0,0,0,0,525,238,776,0,0,0,0,0,525
61,44602.68432,95,647,525,0,0,0,0,525,647,780,0,0,0,0,0,525
61,44344.73037,95,233,525,0,0,0,0,525,233,774,0,0,0,0,0,525
61,44344.73037,58,233,125,0,0,0,0,125,233,774,0,0,0,0,0,125
61,44448.61892,58,238,125,0,0,0,0,125,238,776,0,0,0,0,0,125
61,45247.69363,95,81,1850,0,0,0,0,1850,81,981,0,0,0,0,0,1850
61,45037.59816,95,159,1950,0,0,0,0,1950,159,1091,0,0,0,0,0,1950
61,45020.59897,95,639,3750,0,0,0,0,3750,639,1090,0,0,0,0,0,3750
61,45062.62845,95,641,1425,0,0,0,0,1425,641,1105,0,0,0,0,0,1425
61,45041.63469,95,637,1700,0,0,0,0,1700,637,1059,0,0,0,0,0,1700
61,45128.60397,#N/A,352,1510,0,0,0,0,1510,352,704,0,0,0,0,0,1510
61,44995.64589,95,182,1754,0,0,0,0,1754,182,1118,0,0,0,0,0,1754
61,44999.60462,95,316,1100,0,0,0,0,1100,316,1175,0,0,0,0,0,1100
108,43969.94609,58,222,125,0,0,0,0,125,222,857,0,0,0,0,0,125
108,44061.69924,58,225,513,0,0,0,0,513,225,860,0,0,0,0,0,513
108,44126.9019,58,227,125,0,0,0,0,125,227,862,0,0,0,0,0,125
108,44011.9128,58,223,12,0,0,0,0,12,223,858,0,0,0,0,0,12
108,43969.94609,58,222,513,0,0,0,0,513,222,857,0,0,0,0,0,513
108,44043.86222,58,224,513,0,0,0,0,513,224,859,0,0,0,0,0,513
108,44061.69924,58,225,12,0,0,0,0,12,225,860,0,0,0,0,0,12
108,44061.69924,58,225,125,0,0,0,0,125,225,860,0,0,0,0,0,125
108,43969.94609,58,222,12,0,0,0,0,12,222,857,0,0,0,0,0,12
108,44043.86222,58,224,125,0,0,0,0,125,224,859,0,0,0,0,0,125
108,44011.9128,58,223,513,0,0,0,0,513,223,858,0,0,0,0,0,513
108,44043.86222,58,224,12,0,0,0,0,12,224,859,0,0,0,0,0,12
108,44011.9128,58,223,125,0,0,0,0,125,223,858,0,0,0,0,0,125
108,44126.9019,58,227,513,0,0,0,0,513,227,862,0,0,0,0,0,513
108,44126.9019,58,227,12,0,0,0,0,12,227,862,0,0,0,0,0,12
108,43697.86297,71,#N/A,400,0,0,0,0,400,2476,1632,0,0,0,0,0,400
108,43654.73134,71,#N/A,400,0,0,0,0,400,1803,1399,0,0,0,0,0,400
61,43942.75684,58,219,125,0,0,0,0,125,219,717,0,0,0,0,0,125
61,43942.75684,58,219,513,0,0,0,0,513,219,717,0,0,0,0,0,513
