ledger_entry_KEY,update__staff_KEY,update_date_utc,bank_account_KEY,bank_account__bank_account_id,bank_account__bank_account_id_sortable,bank_account__description,control_date,submittal_status_KEY,digita_vat_period_KEY,ledger_entry_subtype_KEY,ledger_entry_type_KEY,ledger_entry_type__ledger_entry_type_id,ledger_entry_type__ledger_entry_type_id_sortable,ledger_entry_type__description,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,entry_date,reference,normal_sign,debit_amount,credit_amount,amount,open_date,posted_open_amount,live_open_amount,posted_closed_amount,live_closed_amount,posted_application_count,comments,internal_comments,approved_date,approved__staff_KEY,approved__staff__staff_id,approved__staff__staff_id_sortable,posted_date,posted__staff_KEY,posted__staff__staff_id,posted__staff__staff_id_sortable,entry_number,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,void_date,is_posted,is_approved
901,61,41831.53621,3,01BB,000000000001BB                            i,Best Bank,41831,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,41831,,-1,0,338.5,-338.5,65381,0,0,-338.5,-338.5,1,,,41831,61,2014HM,2014HM,41831,61,2014HM,2014HM,5825,,,,True,True
902,61,41929.70956,3,01BB,000000000001BB                            i,Best Bank,41929,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,41929,,-1,0,247.25,-247.25,65381,0,0,-247.25,-247.25,1,,,41929,61,2014HM,2014HM,41929,61,2014HM,2014HM,7017,,,,True,True
903,61,41957.88427,3,01BB,000000000001BB                            i,Best Bank,41957,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,41957,,-1,0,115,-115,65381,0,0,-115,-115,1,,,41957,61,2014HM,2014HM,41957,61,2014HM,2014HM,7356,,,,True,True
904,61,41990.90863,3,01BB,000000000001BB                            i,Best Bank,41990,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,41990,,-1,0,402.5,-402.5,65381,0,0,-402.5,-402.5,1,,,41990,61,2014HM,2014HM,41990,61,2014HM,2014HM,7839,,,,True,True
905,61,42062.9297,3,01BB,000000000001BB                            i,Best Bank,42062,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42062,,-1,0,155.25,-155.25,65381,0,0,-155.25,-155.25,1,,,42062,61,2014HM,2014HM,42062,61,2014HM,2014HM,8915,,,,True,True
906,61,42143.87073,3,01BB,000000000001BB                            i,Best Bank,42143,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42143,,-1,0,201.25,-201.25,65381,0,0,-201.25,-201.25,1,,,42143,61,2014HM,2014HM,42143,61,2014HM,2014HM,10750,,,,True,True
907,61,42200.89688,3,01BB,000000000001BB                            i,Best Bank,42200,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42200,,-1,0,1164.5,-1164.5,65381,0,0,-1164.5,-1164.5,1,,,42200,61,2014HM,2014HM,42200,61,2014HM,2014HM,11688,,,,True,True
908,61,42339.93997,3,01BB,000000000001BB                            i,Best Bank,42339,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42339,,-1,0,402.5,-402.5,65381,0,0,-402.5,-402.5,1,,,42339,61,2014HM,2014HM,42339,61,2014HM,2014HM,13585,,,,True,True
909,61,42394.93994,3,01BB,000000000001BB                            i,Best Bank,42394,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42394,,-1,0,166.75,-166.75,65381,0,0,-166.75,-166.75,1,,,42394,61,2014HM,2014HM,42394,61,2014HM,2014HM,14262,,,,True,True
910,50,42423.96371,3,01BB,000000000001BB                            i,Best Bank,42423,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42423,,-1,0,103.5,-103.5,65381,0,0,-103.5,-103.5,1,,,42423,50,3699JR,3699JR,42423,50,3699JR,3699JR,14753,,,,True,True
911,61,42500.84389,3,01BB,000000000001BB                            i,Best Bank,42500,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42500,,-1,0,1271,-1271,65381,0,0,-1271,-1271,1,,,42500,61,2014HM,2014HM,42500,61,2014HM,2014HM,16168,,,,True,True
912,61,42572.87963,3,01BB,000000000001BB                            i,Best Bank,42572,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42572,,-1,0,1695,-1695,65381,0,0,-1695,-1695,1,,,42572,61,2014HM,2014HM,42572,61,2014HM,2014HM,17706,,,,True,True
913,61,42600.9471,3,01BB,000000000001BB                            i,Best Bank,42600,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42600,,-1,0,318,-318,65381,0,0,-318,-318,1,,,42600,61,2014HM,2014HM,42600,61,2014HM,2014HM,18042,,,,True,True
914,61,42640.80327,3,01BB,000000000001BB                            i,Best Bank,42640,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42640,,-1,0,108,-108,65381,0,0,-108,-108,1,,,42640,61,2014HM,2014HM,42640,61,2014HM,2014HM,18558,,,,True,True
915,61,42789.96039,3,01BB,000000000001BB                            i,Best Bank,42789,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42789,,-1,0,599.25,-599.25,65381,0,0,-599.25,-599.25,1,,,42789,61,2014HM,2014HM,42789,61,2014HM,2014HM,20853,,,,True,True
916,61,42922.87899,3,01BB,000000000001BB                            i,Best Bank,42922,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,42922,,-1,0,2306.75,-2306.75,65381,0,0,-2306.75,-2306.75,1,,,42922,61,2014HM,2014HM,42922,61,2014HM,2014HM,23594,,,,True,True
917,61,43083.98111,3,01BB,000000000001BB                            i,Best Bank,43083,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43083,,-1,0,951,-951,65381,0,0,-951,-951,1,,,43083,61,2014HM,2014HM,43083,61,2014HM,2014HM,25868,,,,True,True
918,61,43196.90876,3,01BB,000000000001BB                            i,Best Bank,43196,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43196,,-1,0,999.86,-999.86,65381,0,0,-999.86,-999.86,1,,,43196,61,2014HM,2014HM,43196,61,2014HM,2014HM,27714,,,,True,True
919,61,43229.81954,3,01BB,000000000001BB                            i,Best Bank,43229,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43229,,-1,0,465,-465,65381,0,0,-465,-465,1,,,43229,61,2014HM,2014HM,43229,61,2014HM,2014HM,28468,,,,True,True
920,61,43263.82744,3,01BB,000000000001BB                            i,Best Bank,43263,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43263,,-1,0,255,-255,65381,0,0,-255,-255,1,,,43263,61,2014HM,2014HM,43263,61,2014HM,2014HM,29192,,,,True,True
921,61,43299.82018,3,01BB,000000000001BB                            i,Best Bank,43299,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43299,,-1,0,50,-50,65381,0,0,-50,-50,1,,,43299,61,2014HM,2014HM,43299,61,2014HM,2014HM,29796,,,,True,True
922,61,43326.93198,3,01BB,000000000001BB                            i,Best Bank,43326,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43326,,-1,0,255,-255,65381,0,0,-255,-255,1,,,43326,61,2014HM,2014HM,43326,61,2014HM,2014HM,30247,,,,True,True
923,61,43357.86915,3,01BB,000000000001BB                            i,Best Bank,43357,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43357,,-1,0,45,-45,65381,0,0,-45,-45,1,,,43357,61,2014HM,2014HM,43357,61,2014HM,2014HM,30591,,,,True,True
924,61,43392.91572,3,01BB,000000000001BB                            i,Best Bank,43392,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43392,,-1,0,1703.75,-1703.75,65381,0,0,-1703.75,-1703.75,1,,,43392,61,2014HM,2014HM,43392,61,2014HM,2014HM,31109,,,,True,True
925,61,43413.98856,3,01BB,000000000001BB                            i,Best Bank,43413,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43413,,-1,0,115,-115,65381,0,0,-115,-115,1,,,43413,61,2014HM,2014HM,43413,61,2014HM,2014HM,31380,,,,True,True
926,61,43462.95058,3,01BB,000000000001BB                            i,Best Bank,43462,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43462,,-1,0,206,-206,65381,0,0,-206,-206,1,,,43462,61,2014HM,2014HM,43462,61,2014HM,2014HM,32108,,,,True,True
927,61,43514.89421,3,01BB,000000000001BB                            i,Best Bank,43514,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43514,,-1,0,305,-305,65381,0,0,-305,-305,1,,,43514,61,2014HM,2014HM,43514,61,2014HM,2014HM,32955,,,,True,True
928,61,43594.90513,3,01BB,000000000001BB                            i,Best Bank,43594,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43594,,-1,0,1875,-1875,65381,0,0,-1875,-1875,1,,,43594,61,2014HM,2014HM,43594,61,2014HM,2014HM,34378,,,,True,True
929,61,43720.9271,3,01BB,000000000001BB                            i,Best Bank,43720,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43720,,-1,0,572.5,-572.5,65381,0,0,-572.5,-572.5,1,,,43720,61,2014HM,2014HM,43720,61,2014HM,2014HM,36362,,,,True,True
930,61,43789.8596,3,01BB,000000000001BB                            i,Best Bank,43789,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43789,,-1,0,315,-315,65381,0,0,-315,-315,1,,,43789,61,2014HM,2014HM,43789,61,2014HM,2014HM,37263,,,,True,True
931,61,43809.96281,3,01BB,000000000001BB                            i,Best Bank,43809,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43809,,-1,0,175,-175,65381,0,0,-175,-175,1,,,43809,61,2014HM,2014HM,43809,61,2014HM,2014HM,37494,,,,True,True
932,108,43854.89979,3,01BB,000000000001BB                            i,Best Bank,43854,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43854,,-1,0,120,-120,65381,0,0,-120,-120,1,,,43854,108,2623NM,2623NM,43854,108,2623NM,2623NM,38202,,,,True,True
933,61,43963.90379,3,01BB,000000000001BB                            i,Best Bank,43963,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43963,,-1,0,1920,-1920,65381,0,0,-1920,-1920,1,,,43963,61,2014HM,2014HM,43963,61,2014HM,2014HM,39947,,,,True,True
934,61,44035.86127,3,01BB,000000000001BB                            i,Best Bank,44035,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44035,,-1,0,385,-385,65381,0,0,-385,-385,1,,,44035,61,2014HM,2014HM,44035,61,2014HM,2014HM,40890,,,,True,True
935,61,44250.90529,3,01BB,000000000001BB                            i,Best Bank,44250,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44250,,-1,0,797,-797,65381,0,0,-797,-797,1,,,44250,61,2014HM,2014HM,44250,61,2014HM,2014HM,44112,,,,True,True
936,61,44488.65926,3,01BB,000000000001BB                            i,Best Bank,44488,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44488,,-1,0,120,-120,65381,0,0,-120,-120,1,,,44488,61,2014HM,2014HM,44488,61,2014HM,2014HM,47777,,,,True,True
937,61,44589.76001,3,01BB,000000000001BB                            i,Best Bank,44589,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44589,,-1,0,60,-60,65381,0,0,-60,-60,1,,,44589,61,2014HM,2014HM,44589,61,2014HM,2014HM,48866,,,,True,True
938,61,44601.66296,3,01BB,000000000001BB                            i,Best Bank,44601,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44601,,-1,0,70,-70,65381,0,0,-70,-70,1,,,44601,61,2014HM,2014HM,44601,61,2014HM,2014HM,49113,,,,True,True
939,61,44629.73882,3,01BB,000000000001BB                            i,Best Bank,44629,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44629,,-1,0,140,-140,65381,0,0,-140,-140,1,,,44629,61,2014HM,2014HM,44629,61,2014HM,2014HM,49627,,,,True,True
940,61,44658.61056,3,01BB,000000000001BB                            i,Best Bank,44658,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44658,,-1,0,60,-60,65381,0,0,-60,-60,1,,,44658,61,2014HM,2014HM,44658,61,2014HM,2014HM,50328,,,,True,True
941,61,44671.67893,3,01BB,000000000001BB                            i,Best Bank,44671,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44671,,-1,0,105,-105,65381,0,0,-105,-105,1,,,44671,61,2014HM,2014HM,44671,61,2014HM,2014HM,50679,,,,True,True
942,61,44691.67004,3,01BB,000000000001BB                            i,Best Bank,44691,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44691,,-1,0,1675,-1675,65381,0,0,-1675,-1675,1,,,44691,61,2014HM,2014HM,44691,61,2014HM,2014HM,51065,,,,True,True
943,61,44748.70012,3,01BB,000000000001BB                            i,Best Bank,44748,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44748,,-1,0,60,-60,65381,0,0,-60,-60,1,,,44748,61,2014HM,2014HM,44748,61,2014HM,2014HM,52043,,,,True,True
944,61,44756.63734,3,01BB,000000000001BB                            i,Best Bank,44756,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44756,,-1,0,105,-105,65381,0,0,-105,-105,1,,,44756,61,2014HM,2014HM,44756,61,2014HM,2014HM,52151,,,,True,True
945,61,44788.61159,3,01BB,000000000001BB                            i,Best Bank,44788,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44788,,-1,0,105,-105,65381,0,0,-105,-105,1,,,44788,61,2014HM,2014HM,44788,61,2014HM,2014HM,52547,,,,True,True
946,61,44823.68858,3,01BB,000000000001BB                            i,Best Bank,44823,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44823,,-1,0,105,-105,65381,0,0,-105,-105,1,,,44823,61,2014HM,2014HM,44823,61,2014HM,2014HM,52901,,,,True,True
947,61,44862.64064,3,01BB,000000000001BB                            i,Best Bank,44862,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44862,,-1,0,60,-60,65381,0,0,-60,-60,1,,,44862,61,2014HM,2014HM,44862,61,2014HM,2014HM,53387,,,,True,True
948,61,44985.67737,3,01BB,000000000001BB                            i,Best Bank,44985,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44985,,-1,0,161.14,-161.14,65381,0,0,-161.14,-161.14,1,,,44985,61,2014HM,2014HM,44985,61,2014HM,2014HM,54918,,,,True,True
949,61,45034.65081,3,01BB,000000000001BB                            i,Best Bank,45034,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45034,,-1,0,70,-70,65381,0,0,-70,-70,1,,,45034,61,2014HM,2014HM,45034,61,2014HM,2014HM,55806,,,,True,True
950,61,45058.85692,3,01BB,000000000001BB                            i,Best Bank,45058,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45058,,-1,0,375,-375,65381,0,0,-375,-375,1,,,45058,61,2014HM,2014HM,45058,61,2014HM,2014HM,56379,,,,True,True
951,61,45069.60043,3,01BB,000000000001BB                            i,Best Bank,45069,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45069,,-1,0,105,-105,65381,0,0,-105,-105,1,,,45069,61,2014HM,2014HM,45069,61,2014HM,2014HM,56599,,,,True,True
952,61,45105.67514,3,01BB,000000000001BB                            i,Best Bank,45105,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45105,,-1,0,1700,-1700,65381,0,0,-1700,-1700,1,,,45105,61,2014HM,2014HM,45105,61,2014HM,2014HM,57122,,,,True,True
953,61,45120.92259,3,01BB,000000000001BB                            i,Best Bank,45120,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45120,,-1,0,120,-120,65381,0,0,-120,-120,1,,,45120,61,2014HM,2014HM,45120,61,2014HM,2014HM,57265,,,,True,True
954,61,45126.64358,3,01BB,000000000001BB                            i,Best Bank,45126,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45126,,-1,0,375,-375,65381,0,0,-375,-375,1,,,45126,61,2014HM,2014HM,45126,61,2014HM,2014HM,57312,,,,True,True
955,61,45175.62076,3,01BB,000000000001BB                            i,Best Bank,45175,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45175,,-1,0,1930,-1930,65381,0,0,-1930,-1930,1,,,45175,61,2014HM,2014HM,45175,61,2014HM,2014HM,57856,,,,True,True
956,61,45198.61706,3,01BB,000000000001BB                            i,Best Bank,45198,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45198,,-1,0,200,-200,65381,0,0,-200,-200,1,,,45198,61,2014HM,2014HM,45198,61,2014HM,2014HM,58034,,,,True,True
957,61,45204.66016,3,01BB,000000000001BB                            i,Best Bank,45204,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45204,,-1,0,390,-390,65381,0,0,-390,-390,1,,,45204,61,2014HM,2014HM,45204,61,2014HM,2014HM,58090,,,,True,True
958,61,45219.61407,3,01BB,000000000001BB                            i,Best Bank,45219,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45219,,-1,0,515,-515,65381,0,0,-515,-515,1,,,45219,61,2014HM,2014HM,45219,61,2014HM,2014HM,58270,,,,True,True
959,61,45246.75786,3,01BB,000000000001BB                            i,Best Bank,45246,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45246,,-1,0,225,-225,65381,0,0,-225,-225,1,,,45246,61,2014HM,2014HM,45246,61,2014HM,2014HM,58563,,,,True,True
960,61,45271.682,3,01BB,000000000001BB                            i,Best Bank,45271,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45271,,-1,0,90,-90,65381,0,0,-90,-90,1,,,45271,61,2014HM,2014HM,45271,61,2014HM,2014HM,58812,,,,True,True
961,61,45296.67689,3,01BB,000000000001BB                            i,Best Bank,45296,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45296,,-1,0,360,-360,65381,0,0,-360,-360,1,,,45296,61,2014HM,2014HM,45296,61,2014HM,2014HM,59143,,,,True,True
962,61,45334.7019,3,01BB,000000000001BB                            i,Best Bank,45334,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45334,,-1,0,225,-225,65381,0,0,-225,-225,1,,,45334,61,2014HM,2014HM,45334,61,2014HM,2014HM,59561,,,,True,True
963,61,45363.62324,3,01BB,000000000001BB                            i,Best Bank,45363,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45363,,-1,0,95,-95,65381,0,0,-95,-95,1,,,45363,61,2014HM,2014HM,45363,61,2014HM,2014HM,60027,,,,True,True
964,61,41778.80236,3,01BB,000000000001BB                            i,Best Bank,41778,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,41778,,-1,0,681.25,-681.25,65381,0,0,-681.25,-681.25,1,,,41778,61,2014HM,2014HM,41778,61,2014HM,2014HM,4866,,,,True,True
965,61,42111.87755,3,01BB,000000000001BB                            i,Best Bank,42111,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,42111,,-1,0,677.11,-677.11,65381,0,0,-677.11,-677.11,1,,,42111,61,2014HM,2014HM,42111,61,2014HM,2014HM,10001,,,,True,True
966,61,42506.92492,3,01BB,000000000001BB                            i,Best Bank,42506,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,42506,,-1,0,788.9,-788.9,65381,0,0,-788.9,-788.9,1,,,42506,61,2014HM,2014HM,42506,61,2014HM,2014HM,16322,,,,True,True
967,61,42885.86324,3,01BB,000000000001BB                            i,Best Bank,42885,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,42885,,-1,0,806.5,-806.5,65381,0,0,-806.5,-806.5,1,,,42885,61,2014HM,2014HM,42885,61,2014HM,2014HM,22795,,,,True,True
968,61,43073.98296,3,01BB,000000000001BB                            i,Best Bank,43073,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,43073,,-1,0,402.5,-402.5,65381,0,0,-402.5,-402.5,1,,,43073,61,2014HM,2014HM,43073,61,2014HM,2014HM,25737,,,,True,True
969,61,43283.85151,3,01BB,000000000001BB                            i,Best Bank,43283,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,43283,,-1,0,832.5,-832.5,65381,0,0,-832.5,-832.5,1,,,43283,61,2014HM,2014HM,43283,61,2014HM,2014HM,29503,,,,True,True
970,61,43587.85596,3,01BB,000000000001BB                            i,Best Bank,43587,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,43587,,-1,0,880,-880,65381,0,0,-880,-880,1,,,43587,61,2014HM,2014HM,43587,61,2014HM,2014HM,34244,,,,True,True
971,61,43920.91475,3,01BB,000000000001BB                            i,Best Bank,43920,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,43920,,-1,0,1275,-1275,65381,0,0,-1275,-1275,1,,,43920,61,2014HM,2014HM,43920,61,2014HM,2014HM,39101,,,,True,True
972,61,44215.95856,3,01BB,000000000001BB                            i,Best Bank,44215,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,44215,,-1,0,440,-440,65381,0,0,-440,-440,1,,,44215,61,2014HM,2014HM,44215,61,2014HM,2014HM,43298,,,,True,True
973,61,44309.89535,3,01BB,000000000001BB                            i,Best Bank,44309,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,44309,,-1,0,510,-510,65381,0,0,-510,-510,1,,,44309,61,2014HM,2014HM,44309,61,2014HM,2014HM,45318,,,,True,True
974,61,44529.67772,3,01BB,000000000001BB                            i,Best Bank,44529,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,44529,,-1,0,150,-150,65381,0,0,-150,-150,1,,,44529,61,2014HM,2014HM,44529,61,2014HM,2014HM,48282,,,,True,True
975,61,44873.70653,3,01BB,000000000001BB                            i,Best Bank,44873,,,5,4,CHK,CHK,Check,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,44873,,-1,0,1100,-1100,65381,0,0,-1100,-1100,1,,,44873,61,2014HM,2014HM,44873,61,2014HM,2014HM,53490,,,,True,True
976,108,43567.94446,3,01BB,000000000001BB                            i,Best Bank,43567,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,43567,,-1,0,900,-900,65381,0,0,-900,-900,1,,,43567,108,2623NM,2623NM,43567,108,2623NM,2623NM,33827,,,,True,True
977,108,44067.89126,3,01BB,000000000001BB                            i,Best Bank,44067,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,44067,,-1,0,850,-850,65381,0,0,-850,-850,1,,,44067,108,2623NM,2623NM,44067,108,2623NM,2623NM,41377,,,,True,True
978,61,44425.65766,3,01BB,000000000001BB                            i,Best Bank,44425,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,44425,,-1,0,1300,-1300,65381,0,0,-1300,-1300,1,,,44425,61,2014HM,2014HM,44425,61,2014HM,2014HM,46904,,,,True,True
979,61,44531.66901,3,01BB,000000000001BB                            i,Best Bank,44531,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,44531,,-1,0,300,-300,65381,0,0,-300,-300,1,,,44531,61,2014HM,2014HM,44531,61,2014HM,2014HM,48349,,,,True,True
980,61,44883.7233,3,01BB,000000000001BB                            i,Best Bank,44883,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,44883,,-1,0,1300,-1300,65381,0,0,-1300,-1300,1,,,44883,61,2014HM,2014HM,44883,61,2014HM,2014HM,53690,,,,True,True
